est_method,error,nodes,node_count
Multilateration,148.72967295729924,Subset,NA
Multilateration,99.25015266352692,Subset,NA
Multilateration,156.5737957071216,Subset,NA
Multilateration,117.6617007835746,Subset,NA
Multilateration,113.96517459790488,Subset,NA
Multilateration,119.27193909650754,Subset,NA
Multilateration,82.16019603921009,Subset,NA
Multilateration,84.82678539074105,Subset,NA
Multilateration,78.0974404216863,Subset,NA
Multilateration,70.71983402171493,Subset,NA
Multilateration,66.80040289541641,Subset,NA
Multilateration,65.65339512559721,Subset,NA
Multilateration,58.60221610730114,Subset,NA
Multilateration,92.46405864263234,Subset,NA
Multilateration,92.46405864263234,Subset,NA
Multilateration,60.27072477162371,Subset,NA
Multilateration,41.491871195151575,Subset,NA
Multilateration,47.83336452965867,Subset,NA
Multilateration,62.090514834219874,Subset,NA
Multilateration,36.41565636615486,Subset,NA
Multilateration,34.82851747843499,Subset,NA
Multilateration,21.43623057317549,Subset,NA
Multilateration,20.82679226050774,Subset,NA
Multilateration,29.093370181467105,Subset,NA
Multilateration,43.57222063436036,Subset,NA
Multilateration,26.28493436470503,Subset,NA
Multilateration,32.81230683553974,Subset,NA
Multilateration,36.712924079096986,Subset,NA
Multilateration,41.76603291135089,Subset,NA
Multilateration,47.94992444539584,Subset,NA
Multilateration,51.36562684425113,Subset,NA
Multilateration,55.77621685609305,Subset,NA
Multilateration,49.71227223069807,Subset,NA
Multilateration,65.61529524800095,Subset,NA
Multilateration,67.64577790702113,Subset,NA
Multilateration,68.30074978559661,Subset,NA
Multilateration,80.75981012096686,Subset,NA
Multilateration,85.02721108553672,Subset,NA
Multilateration,82.43618756949118,Subset,NA
Multilateration,123.6736285332842,Subset,NA
Multilateration,123.6736285332842,Subset,NA
Multilateration,123.6736285332842,Subset,NA
Multilateration,219.529354411712,Subset,NA
Multilateration,222.7168458435684,Subset,NA
Multilateration,219.9161599041652,Subset,NA
Multilateration,75.44743483792449,Subset,NA
Multilateration,75.44743483792449,Subset,NA
Multilateration,75.44743483792449,Subset,NA
Multilateration,52.586402039916855,Subset,NA
Multilateration,52.586402039916855,Subset,NA
Multilateration,52.586402039916855,Subset,NA
Multilateration,82.91439982718595,Subset,NA
Multilateration,82.91439982718595,Subset,NA
Multilateration,82.91439982718595,Subset,NA
Multilateration,106.98397325444007,Subset,NA
Multilateration,106.98397325444007,Subset,NA
Multilateration,106.98397325444007,Subset,NA
Multilateration,131.40003706650478,Subset,NA
Multilateration,131.40003706650478,Subset,NA
Multilateration,131.40003706650478,Subset,NA
Multilateration,145.48739160693248,Subset,NA
Multilateration,120.07051131895932,Subset,NA
Multilateration,172.74558330553376,Subset,NA
Multilateration,66.1651453931892,Subset,NA
Multilateration,100.44368312664234,Subset,NA
Multilateration,67.78231160749894,Subset,NA
Multilateration,65.50200333362834,Subset,NA
Multilateration,64.2043908019236,Subset,NA
Multilateration,123.97360766684116,Subset,NA
Multilateration,63.93732150340135,Subset,NA
Multilateration,67.08175517205294,Subset,NA
Multilateration,43.28008928873674,Subset,NA
Multilateration,28.44717355067961,Subset,NA
Multilateration,22.009250453792585,Subset,NA
Multilateration,27.30096649946747,Subset,NA
Multilateration,36.17380019448384,Subset,NA
Multilateration,21.9044786259605,Subset,NA
Multilateration,25.671333347547343,Subset,NA
Multilateration,16.431921546248592,Subset,NA
Multilateration,22.776830189046787,Subset,NA
Multilateration,14.772986798991818,Subset,NA
Multilateration,15.676597250305331,Subset,NA
Multilateration,14.808653880400657,Subset,NA
Multilateration,14.453380598127907,Subset,NA
Multilateration,49.871657855526834,Subset,NA
Multilateration,24.05745660773643,Subset,NA
Multilateration,57.45816213198866,Subset,NA
Multilateration,59.582307186006375,Subset,NA
Multilateration,70.7580017482067,Subset,NA
Multilateration,72.72263118297398,Subset,NA
Multilateration,97.23200962627664,Subset,NA
Multilateration,60.858971066537215,Subset,NA
Multilateration,96.58519954511816,Subset,NA
Multilateration,96.0436655175201,Subset,NA
Multilateration,96.0436655175201,Subset,NA
Multilateration,96.0436655175201,Subset,NA
Multilateration,71.0476876079764,Subset,NA
Multilateration,71.0476876079764,Subset,NA
Multilateration,71.0476876079764,Subset,NA
Multilateration,46.05201943021636,Subset,NA
Multilateration,46.05201943021636,Subset,NA
Multilateration,46.05201943021636,Subset,NA
Multilateration,21.057763568592687,Subset,NA
Multilateration,21.057763568592687,Subset,NA
Multilateration,21.057763568592687,Subset,NA
Multilateration,88.02105101956904,Subset,NA
Multilateration,166.09942132064168,Subset,NA
Multilateration,90.04289214982629,Subset,NA
Multilateration,128.92411321247187,Subset,NA
Multilateration,128.92411321247187,Subset,NA
Multilateration,128.92411321247187,Subset,NA
Multilateration,160.54980926284583,Subset,NA
Multilateration,140.5068625624717,Subset,NA
Multilateration,148.13675729657783,Subset,NA
Multilateration,119.71689792044408,Subset,NA
Multilateration,94.82193418499446,Subset,NA
Multilateration,47.44215207846566,Subset,NA
Multilateration,83.80102006987316,Subset,NA
Multilateration,59.258295867119614,Subset,NA
Multilateration,57.63145147694968,Subset,NA
Multilateration,26.32062563759454,Subset,NA
Multilateration,26.62164132162558,Subset,NA
Multilateration,23.571384595500408,Subset,NA
Multilateration,16.072082671461718,Subset,NA
Multilateration,16.09425073525687,Subset,NA
Multilateration,13.42677302189722,Subset,NA
Multilateration,35.37235724581898,Subset,NA
Multilateration,29.31698093761266,Subset,NA
Multilateration,1.7295880478064376,Subset,NA
Multilateration,44.59603298037473,Subset,NA
Multilateration,44.255697327529816,Subset,NA
Multilateration,22.82614711500666,Subset,NA
Multilateration,22.768539661078265,Subset,NA
Multilateration,28.917353945148957,Subset,NA
Multilateration,53.406074912540106,Subset,NA
Multilateration,16.52846905961814,Subset,NA
Multilateration,31.134354898405352,Subset,NA
Multilateration,34.304066050070894,Subset,NA
Multilateration,13.491660044761538,Subset,NA
Multilateration,32.812265776644054,Subset,NA
Multilateration,11.01561915042442,Subset,NA
Multilateration,76.09204900214702,Subset,NA
Multilateration,80.42266037286022,Subset,NA
Multilateration,59.337169512998614,Subset,NA
Multilateration,104.99929153899312,Subset,NA
Multilateration,74.29865351648094,Subset,NA
Multilateration,74.26037873047258,Subset,NA
Multilateration,75.18549517477821,Subset,NA
Multilateration,75.18549517477821,Subset,NA
Multilateration,75.18549517477821,Subset,NA
Multilateration,52.20989926954315,Subset,NA
Multilateration,52.20989926954315,Subset,NA
Multilateration,52.20989926954315,Subset,NA
Multilateration,32.380776322872535,Subset,NA
Multilateration,32.380776322872535,Subset,NA
Multilateration,32.380776322872535,Subset,NA
Multilateration,24.915496152220037,Subset,NA
Multilateration,24.915496152220037,Subset,NA
Multilateration,24.915496152220037,Subset,NA
Multilateration,37.98256685612867,Subset,NA
Multilateration,37.98256685612867,Subset,NA
Multilateration,37.98256685612867,Subset,NA
Multilateration,106.79940311920984,Subset,NA
Multilateration,106.79940311920984,Subset,NA
Multilateration,106.79940311920984,Subset,NA
Multilateration,180.09627264279192,Subset,NA
Multilateration,295.6085309324319,Subset,NA
Multilateration,162.2752854862644,Subset,NA
Multilateration,100.2950986878935,Subset,NA
Multilateration,127.79870574528272,Subset,NA
Multilateration,59.8390945943379,Subset,NA
Multilateration,75.73730007591256,Subset,NA
Multilateration,93.06584570044816,Subset,NA
Multilateration,21.19571724657078,Subset,NA
Multilateration,33.32398908802373,Subset,NA
Multilateration,47.41177181041866,Subset,NA
Multilateration,52.52699770081037,Subset,NA
Multilateration,45.851966427443344,Subset,NA
Multilateration,19.267025078216932,Subset,NA
Multilateration,6.36913707544777,Subset,NA
Multilateration,13.31535683730236,Subset,NA
Multilateration,16.785386644493546,Subset,NA
Multilateration,27.19535611026026,Subset,NA
Multilateration,30.113644539885975,Subset,NA
Multilateration,24.20208172920128,Subset,NA
Multilateration,51.73512288566506,Subset,NA
Multilateration,49.92906576612038,Subset,NA
Multilateration,38.33371539085209,Subset,NA
Multilateration,37.89741199648774,Subset,NA
Multilateration,52.59331548032459,Subset,NA
Multilateration,50.85419305999703,Subset,NA
Multilateration,50.01217481150284,Subset,NA
Multilateration,57.76272615218724,Subset,NA
Multilateration,70.93076533794975,Subset,NA
Multilateration,57.633094219161904,Subset,NA
Multilateration,31.07663286190561,Subset,NA
Multilateration,30.972870387174968,Subset,NA
Multilateration,29.465674426263448,Subset,NA
Multilateration,13.060842727730344,Subset,NA
Multilateration,25.2495334890557,Subset,NA
Multilateration,20.81206294099063,Subset,NA
Multilateration,6.855790712114149,Subset,NA
Multilateration,6.7891899141152665,Subset,NA
Multilateration,6.404730654049771,Subset,NA
Multilateration,67.68001574938775,Subset,NA
Multilateration,67.68001574938775,Subset,NA
Multilateration,67.68001574938775,Subset,NA
Multilateration,53.881590550588726,Subset,NA
Multilateration,53.881590550588726,Subset,NA
Multilateration,53.881590550588726,Subset,NA
Multilateration,49.75432756012265,Subset,NA
Multilateration,49.75432756012265,Subset,NA
Multilateration,49.75432756012265,Subset,NA
Multilateration,57.4228739000781,Subset,NA
Multilateration,57.4228739000781,Subset,NA
Multilateration,57.4228739000781,Subset,NA
Multilateration,73.27281755260759,Subset,NA
Multilateration,73.27281755260759,Subset,NA
Multilateration,73.27281755260759,Subset,NA
Multilateration,218.07973990649168,Subset,NA
Multilateration,223.20048254715203,Subset,NA
Multilateration,204.7252982245739,Subset,NA
Multilateration,182.89833284326184,Subset,NA
Multilateration,166.38415813383256,Subset,NA
Multilateration,185.11510067505077,Subset,NA
Multilateration,122.85414766570142,Subset,NA
Multilateration,122.29596659011791,Subset,NA
Multilateration,114.91061147815552,Subset,NA
Multilateration,103.1176730088592,Subset,NA
Multilateration,87.11572599038172,Subset,NA
Multilateration,89.09699527658691,Subset,NA
Multilateration,66.0386917683385,Subset,NA
Multilateration,44.181129000651666,Subset,NA
Multilateration,73.54186358038966,Subset,NA
Multilateration,81.29297633740478,Subset,NA
Multilateration,85.26483876362235,Subset,NA
Multilateration,49.67712202616551,Subset,NA
Multilateration,41.07681197196114,Subset,NA
Multilateration,47.13455331412849,Subset,NA
Multilateration,47.000304032849755,Subset,NA
Multilateration,89.08493962447899,Subset,NA
Multilateration,81.90249402662242,Subset,NA
Multilateration,89.92937636839542,Subset,NA
Multilateration,109.42706527758048,Subset,NA
Multilateration,77.72065597907495,Subset,NA
Multilateration,81.46172342432985,Subset,NA
Multilateration,107.62055169536438,Subset,NA
Multilateration,136.91375341001998,Subset,NA
Multilateration,98.07146276698684,Subset,NA
Multilateration,64.36091073102531,Subset,NA
Multilateration,62.93655050084282,Subset,NA
Multilateration,69.76310489982518,Subset,NA
Multilateration,44.93870226762864,Subset,NA
Multilateration,44.8895574631473,Subset,NA
Multilateration,44.916521002620875,Subset,NA
Multilateration,103.376773392612,Subset,NA
Multilateration,97.01691308559926,Subset,NA
Multilateration,98.83490579288342,Subset,NA
Multilateration,108.6107917316562,Subset,NA
Multilateration,113.8409123274402,Subset,NA
Multilateration,117.79212540368871,Subset,NA
Multilateration,99.78207873654412,Subset,NA
Multilateration,96.22744871714796,Subset,NA
Multilateration,101.34898672641164,Subset,NA
Fingerprinting,26,Subset,13
Fingerprinting,35,Subset,13
Fingerprinting,35,Subset,13
Fingerprinting,82,Subset,14
Fingerprinting,92,Subset,14
Fingerprinting,124,Subset,14
Fingerprinting,86,Subset,14
Fingerprinting,59,Subset,14
Fingerprinting,179,Subset,14
Fingerprinting,30,Subset,13
Fingerprinting,42,Subset,13
Fingerprinting,53,Subset,13
Fingerprinting,113,Subset,13
Fingerprinting,47,Subset,13
Fingerprinting,71,Subset,13
Fingerprinting,53,Subset,11
Fingerprinting,33,Subset,11
Fingerprinting,45,Subset,11
Fingerprinting,59,Subset,11
Fingerprinting,113,Subset,11
Fingerprinting,89,Subset,11
Fingerprinting,67,Subset,11
Fingerprinting,59,Subset,11
Fingerprinting,87,Subset,11
Fingerprinting,71,Subset,10
Fingerprinting,74,Subset,10
Fingerprinting,79,Subset,10
Fingerprinting,53,Subset,9
Fingerprinting,67,Subset,9
Fingerprinting,37,Subset,9
Fingerprinting,26,Subset,14
Fingerprinting,60,Subset,14
Fingerprinting,26,Subset,14
Fingerprinting,24,Subset,11
Fingerprinting,42,Subset,11
Fingerprinting,24,Subset,11
Fingerprinting,35,Subset,7
Fingerprinting,34,Subset,7
Fingerprinting,59,Subset,7
Fingerprinting,51,Subset,15
Fingerprinting,51,Subset,15
Fingerprinting,43,Subset,15
Fingerprinting,12,Subset,13
Fingerprinting,25,Subset,13
Fingerprinting,17,Subset,13
Fingerprinting,26,Subset,13
Fingerprinting,26,Subset,13
Fingerprinting,8,Subset,13
Fingerprinting,42,Subset,14
Fingerprinting,48,Subset,14
Fingerprinting,75,Subset,14
Fingerprinting,34,Subset,14
Fingerprinting,77,Subset,14
Fingerprinting,34,Subset,14
Fingerprinting,8,Subset,16
Fingerprinting,25,Subset,16
Fingerprinting,30,Subset,16
Fingerprinting,17,Subset,18
Fingerprinting,16,Subset,18
Fingerprinting,17,Subset,18
Fingerprinting,16,Subset,16
Fingerprinting,17,Subset,16
Fingerprinting,16,Subset,16
Fingerprinting,50,Subset,17
Fingerprinting,34,Subset,17
Fingerprinting,17,Subset,17
Fingerprinting,19,Subset,15
Fingerprinting,42,Subset,15
Fingerprinting,50,Subset,15
Fingerprinting,37,Subset,11
Fingerprinting,67,Subset,11
Fingerprinting,37,Subset,11
Fingerprinting,59,Subset,11
Fingerprinting,201,Subset,11
Fingerprinting,0,Subset,11
Fingerprinting,47,Subset,8
Fingerprinting,118,Subset,8
Fingerprinting,100,Subset,8
Fingerprinting,87,Subset,8
Fingerprinting,105,Subset,8
Fingerprinting,65,Subset,8
Fingerprinting,30,Subset,9
Fingerprinting,42,Subset,9
Fingerprinting,33,Subset,9
Fingerprinting,23,Subset,9
Fingerprinting,45,Subset,9
Fingerprinting,19,Subset,9
Fingerprinting,26,Subset,7
Fingerprinting,72,Subset,7
Fingerprinting,17,Subset,7
Fingerprinting,71,Subset,9
Fingerprinting,72,Subset,9
Fingerprinting,67,Subset,9
Fingerprinting,24,Subset,11
Fingerprinting,37,Subset,11
Fingerprinting,41,Subset,11
Fingerprinting,79,Subset,12
Fingerprinting,63,Subset,12
Fingerprinting,68,Subset,12
Fingerprinting,17,Subset,12
Fingerprinting,8,Subset,12
Fingerprinting,8,Subset,12
Fingerprinting,30,Subset,12
Fingerprinting,37,Subset,12
Fingerprinting,0,Subset,12
Fingerprinting,33,Subset,13
Fingerprinting,26,Subset,13
Fingerprinting,17,Subset,13
Fingerprinting,79,Subset,14
Fingerprinting,30,Subset,14
Fingerprinting,45,Subset,14
Fingerprinting,45,Subset,14
Fingerprinting,49,Subset,14
Fingerprinting,51,Subset,14
Fingerprinting,79,Subset,11
Fingerprinting,84,Subset,11
Fingerprinting,108,Subset,11
Fingerprinting,49,Subset,14
Fingerprinting,150,Subset,14
Fingerprinting,150,Subset,14
Fingerprinting,33,Subset,13
Fingerprinting,100,Subset,13
Fingerprinting,19,Subset,13
Fingerprinting,24,Subset,13
Fingerprinting,67,Subset,13
Fingerprinting,67,Subset,13
Fingerprinting,8,Subset,13
Fingerprinting,12,Subset,13
Fingerprinting,19,Subset,13
Fingerprinting,79,Subset,11
Fingerprinting,183,Subset,11
Fingerprinting,42,Subset,11
Fingerprinting,30,Subset,9
Fingerprinting,42,Subset,9
Fingerprinting,42,Subset,9
Fingerprinting,85,Subset,13
Fingerprinting,42,Subset,13
Fingerprinting,26,Subset,13
Fingerprinting,37,Subset,9
Fingerprinting,42,Subset,9
Fingerprinting,30,Subset,9
Fingerprinting,42,Subset,7
Fingerprinting,42,Subset,7
Fingerprinting,8,Subset,7
Fingerprinting,8,Subset,8
Fingerprinting,92,Subset,8
Fingerprinting,35,Subset,8
Fingerprinting,37,Subset,7
Fingerprinting,56,Subset,7
Fingerprinting,19,Subset,7
Fingerprinting,24,Subset,16
Fingerprinting,123,Subset,16
Fingerprinting,24,Subset,16
Fingerprinting,34,Subset,10
Fingerprinting,17,Subset,10
Fingerprinting,34,Subset,10
Fingerprinting,37,Subset,12
Fingerprinting,67,Subset,12
Fingerprinting,37,Subset,12
Fingerprinting,61,Subset,13
Fingerprinting,24,Subset,13
Fingerprinting,8,Subset,13
Fingerprinting,17,Subset,14
Fingerprinting,0,Subset,14
Fingerprinting,23,Subset,14
Fingerprinting,50,Subset,13
Fingerprinting,33,Subset,13
Fingerprinting,59,Subset,13
Fingerprinting,61,Subset,12
Fingerprinting,19,Subset,12
Fingerprinting,37,Subset,12
Fingerprinting,25,Subset,13
Fingerprinting,34,Subset,13
Fingerprinting,26,Subset,13
Fingerprinting,24,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,60,Subset,14
Fingerprinting,53,Subset,12
Fingerprinting,34,Subset,12
Fingerprinting,69,Subset,12
Fingerprinting,61,Subset,13
Fingerprinting,59,Subset,13
Fingerprinting,37,Subset,13
Fingerprinting,35,Subset,13
Fingerprinting,56,Subset,13
Fingerprinting,23,Subset,13
Fingerprinting,134,Subset,13
Fingerprinting,92,Subset,13
Fingerprinting,25,Subset,13
Fingerprinting,118,Subset,9
Fingerprinting,49,Subset,9
Fingerprinting,117,Subset,9
Fingerprinting,30,Subset,14
Fingerprinting,109,Subset,14
Fingerprinting,25,Subset,14
Fingerprinting,75,Subset,9
Fingerprinting,34,Subset,9
Fingerprinting,26,Subset,9
Fingerprinting,37,Subset,9
Fingerprinting,26,Subset,9
Fingerprinting,49,Subset,9
Fingerprinting,19,Subset,7
Fingerprinting,0,Subset,7
Fingerprinting,49,Subset,7
Fingerprinting,25,Subset,8
Fingerprinting,49,Subset,8
Fingerprinting,26,Subset,8
Fingerprinting,24,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,37,Subset,14
Fingerprinting,25,Subset,15
Fingerprinting,30,Subset,15
Fingerprinting,8,Subset,15
Fingerprinting,24,Subset,12
Fingerprinting,12,Subset,12
Fingerprinting,37,Subset,12
Fingerprinting,30,Subset,14
Fingerprinting,8,Subset,14
Fingerprinting,30,Subset,14
Fingerprinting,12,Subset,13
Fingerprinting,65,Subset,13
Fingerprinting,92,Subset,13
Fingerprinting,33,Subset,13
Fingerprinting,47,Subset,13
Fingerprinting,37,Subset,13
Fingerprinting,23,Subset,14
Fingerprinting,71,Subset,14
Fingerprinting,74,Subset,14
Fingerprinting,24,Subset,15
Fingerprinting,89,Subset,15
Fingerprinting,12,Subset,15
Fingerprinting,48,Subset,15
Fingerprinting,107,Subset,15
Fingerprinting,24,Subset,15
Fingerprinting,152,Subset,13
Fingerprinting,67,Subset,13
Fingerprinting,145,Subset,13
Fingerprinting,113,Subset,14
Fingerprinting,71,Subset,14
Fingerprinting,111,Subset,14
Fingerprinting,45,Subset,11
Fingerprinting,56,Subset,11
Fingerprinting,24,Subset,11
Fingerprinting,26,Subset,12
Fingerprinting,25,Subset,12
Fingerprinting,0,Subset,12
Fingerprinting,67,Subset,11
Fingerprinting,162,Subset,11
Fingerprinting,42,Subset,11
Fingerprinting,119,Subset,10
Fingerprinting,137,Subset,10
Fingerprinting,83,Subset,10
Fingerprinting,53,Subset,14
Fingerprinting,90,Subset,14
Fingerprinting,42,Subset,14
Fingerprinting,33,Subset,8
Fingerprinting,85,Subset,8
Fingerprinting,37,Subset,8
Fingerprinting,33,Subset,8
Fingerprinting,61,Subset,8
Fingerprinting,69,Subset,8
Fingerprinting,30,Subset,8
Fingerprinting,47,Subset,8
Fingerprinting,34,Subset,8
Fingerprinting,47,Subset,9
Fingerprinting,42,Subset,9
Fingerprinting,24,Subset,9
Fingerprinting,71,Subset,8
Fingerprinting,49,Subset,8
Fingerprinting,35,Subset,8
Fingerprinting,34,Subset,17
Fingerprinting,24,Subset,17
Fingerprinting,26,Subset,17
Fingerprinting,19,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,19,Subset,17
Fingerprinting,37,Subset,17
Fingerprinting,24,Subset,17
Fingerprinting,19,Subset,14
Fingerprinting,61,Subset,14
Fingerprinting,34,Subset,14
Fingerprinting,12,Subset,14
Fingerprinting,58,Subset,14
Fingerprinting,53,Subset,14
Fingerprinting,17,Subset,16
Fingerprinting,47,Subset,16
Fingerprinting,17,Subset,16
Fingerprinting,0,Subset,17
Fingerprinting,49,Subset,17
Fingerprinting,8,Subset,17
Fingerprinting,8,Subset,16
Fingerprinting,82,Subset,16
Fingerprinting,24,Subset,16
Fingerprinting,24,Subset,15
Fingerprinting,67,Subset,15
Fingerprinting,75,Subset,15
Fingerprinting,51,Subset,15
Fingerprinting,47,Subset,15
Fingerprinting,53,Subset,15
Fingerprinting,58,Subset,14
Fingerprinting,53,Subset,14
Fingerprinting,59,Subset,14
Fingerprinting,53,Subset,12
Fingerprinting,86,Subset,12
Fingerprinting,75,Subset,12
Fingerprinting,42,Subset,12
Fingerprinting,190,Subset,12
Fingerprinting,17,Subset,12
Fingerprinting,45,Subset,13
Fingerprinting,174,Subset,13
Fingerprinting,24,Subset,13
Fingerprinting,72,Subset,10
Fingerprinting,146,Subset,10
Fingerprinting,34,Subset,10
Fingerprinting,33,Subset,12
Fingerprinting,159,Subset,12
Fingerprinting,19,Subset,12
Fingerprinting,17,Subset,17
Fingerprinting,77,Subset,17
Fingerprinting,105,Subset,17
Fingerprinting,100,Subset,11
Fingerprinting,53,Subset,11
Fingerprinting,79,Subset,11
Fingerprinting,90,Subset,10
Fingerprinting,53,Subset,10
Fingerprinting,77,Subset,10
Fingerprinting,24,Subset,10
Fingerprinting,63,Subset,10
Fingerprinting,67,Subset,10
Fingerprinting,59,Subset,8
Fingerprinting,42,Subset,8
Fingerprinting,59,Subset,8
Fingerprinting,45,Subset,10
Fingerprinting,53,Subset,10
Fingerprinting,42,Subset,10
Fingerprinting,37,Subset,8
Fingerprinting,61,Subset,8
Fingerprinting,64,Subset,8
Fingerprinting,35,Subset,15
Fingerprinting,26,Subset,15
Fingerprinting,33,Subset,15
Fingerprinting,12,Subset,19
Fingerprinting,17,Subset,19
Fingerprinting,12,Subset,19
Fingerprinting,58,Subset,17
Fingerprinting,23,Subset,17
Fingerprinting,17,Subset,17
Fingerprinting,67,Subset,17
Fingerprinting,34,Subset,17
Fingerprinting,50,Subset,17
Fingerprinting,65,Subset,16
Fingerprinting,65,Subset,16
Fingerprinting,19,Subset,16
Fingerprinting,34,Subset,18
Fingerprinting,17,Subset,18
Fingerprinting,8,Subset,18
Fingerprinting,42,Subset,14
Fingerprinting,30,Subset,14
Fingerprinting,77,Subset,14
Fingerprinting,69,Subset,17
Fingerprinting,19,Subset,17
Fingerprinting,45,Subset,17
Fingerprinting,51,Subset,17
Fingerprinting,53,Subset,17
Fingerprinting,53,Subset,17
Fingerprinting,79,Subset,16
Fingerprinting,19,Subset,16
Fingerprinting,63,Subset,16
Fingerprinting,67,Subset,15
Fingerprinting,50,Subset,15
Fingerprinting,119,Subset,15
Fingerprinting,105,Subset,16
Fingerprinting,58,Subset,16
Fingerprinting,65,Subset,16
Fingerprinting,53,Subset,15
Fingerprinting,88,Subset,15
Fingerprinting,49,Subset,15
Fingerprinting,63,Subset,12
Fingerprinting,67,Subset,12
Fingerprinting,157,Subset,12
Fingerprinting,68,Subset,10
Fingerprinting,8,Subset,10
Fingerprinting,60,Subset,10
Fingerprinting,51,Subset,9
Fingerprinting,83,Subset,9
Fingerprinting,146,Subset,9
Fingerprinting,113,Subset,9
Fingerprinting,56,Subset,9
Fingerprinting,124,Subset,9
Fingerprinting,61,Subset,14
Fingerprinting,75,Subset,14
Fingerprinting,79,Subset,14
Fingerprinting,37,Subset,12
Fingerprinting,118,Subset,12
Fingerprinting,130,Subset,12
Fingerprinting,79,Subset,11
Fingerprinting,72,Subset,11
Fingerprinting,86,Subset,11
Fingerprinting,33,Subset,11
Fingerprinting,37,Subset,11
Fingerprinting,94,Subset,11
Fingerprinting,45,Subset,11
Fingerprinting,12,Subset,11
Fingerprinting,56,Subset,11
Fingerprinting,41,Subset,18
Fingerprinting,26,Subset,18
Fingerprinting,63,Subset,18
Fingerprinting,50,Subset,16
Fingerprinting,67,Subset,16
Fingerprinting,51,Subset,16
Fingerprinting,42,Subset,16
Fingerprinting,37,Subset,16
Fingerprinting,34,Subset,16
Fingerprinting,17,Subset,16
Fingerprinting,17,Subset,16
Fingerprinting,42,Subset,16
Fingerprinting,217,Subset,14
Fingerprinting,56,Subset,14
Fingerprinting,58,Subset,14
Fingerprinting,16,Subset,16
Fingerprinting,50,Subset,16
Fingerprinting,45,Subset,16
Fingerprinting,26,Subset,16
Fingerprinting,19,Subset,16
Fingerprinting,26,Subset,16
Fingerprinting,67,Subset,16
Fingerprinting,25,Subset,16
Fingerprinting,140,Subset,16
Fingerprinting,8,Subset,16
Fingerprinting,37,Subset,16
Fingerprinting,56,Subset,16
Fingerprinting,37,Subset,15
Fingerprinting,105,Subset,15
Fingerprinting,119,Subset,15
Fingerprinting,37,Subset,14
Fingerprinting,107,Subset,14
Fingerprinting,101,Subset,14
Fingerprinting,45,Subset,14
Fingerprinting,53,Subset,14
Fingerprinting,77,Subset,14
Fingerprinting,26,Subset,13
Fingerprinting,60,Subset,13
Fingerprinting,153,Subset,13
Fingerprinting,45,Subset,13
Fingerprinting,150,Subset,13
Fingerprinting,37,Subset,13
Fingerprinting,30,Subset,13
Fingerprinting,130,Subset,13
Fingerprinting,108,Subset,13
Fingerprinting,19,Subset,12
Fingerprinting,112,Subset,12
Fingerprinting,179,Subset,12
Fingerprinting,53,Subset,12
Fingerprinting,139,Subset,12
Fingerprinting,79,Subset,12
Fingerprinting,112,Subset,14
Fingerprinting,82,Subset,14
Fingerprinting,50,Subset,14
Fingerprinting,159,Subset,14
Fingerprinting,19,Subset,14
Fingerprinting,47,Subset,14
Fingerprinting,132,Subset,13
Fingerprinting,19,Subset,13
Fingerprinting,75,Subset,13
Fingerprinting,106,Subset,12
Fingerprinting,17,Subset,12
Fingerprinting,33,Subset,12
Fingerprinting,53,Subset,10
Fingerprinting,37,Subset,10
Fingerprinting,24,Subset,10
Fingerprinting,86,Subset,12
Fingerprinting,33,Subset,12
Fingerprinting,58,Subset,12
Fingerprinting,24,Subset,15
Fingerprinting,24,Subset,15
Fingerprinting,67,Subset,15
Fingerprinting,24,Subset,15
Fingerprinting,23,Subset,15
Fingerprinting,42,Subset,15
Fingerprinting,30,Subset,16
Fingerprinting,55,Subset,16
Fingerprinting,26,Subset,16
Fingerprinting,69,Subset,14
Fingerprinting,34,Subset,14
Fingerprinting,51,Subset,14
Fingerprinting,101,Subset,14
Fingerprinting,26,Subset,14
Fingerprinting,60,Subset,14
Fingerprinting,67,Subset,15
Fingerprinting,12,Subset,15
Fingerprinting,8,Subset,15
Fingerprinting,118,Subset,15
Fingerprinting,34,Subset,15
Fingerprinting,69,Subset,15
Fingerprinting,153,Subset,15
Fingerprinting,42,Subset,15
Fingerprinting,63,Subset,15
Fingerprinting,173,Subset,15
Fingerprinting,35,Subset,15
Fingerprinting,17,Subset,15
Fingerprinting,100,Subset,14
Fingerprinting,160,Subset,14
Fingerprinting,79,Subset,14
Fingerprinting,140,Subset,14
Fingerprinting,19,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,59,Subset,14
Fingerprinting,24,Subset,14
Fingerprinting,65,Subset,14
Fingerprinting,143,Subset,14
Fingerprinting,35,Subset,14
Fingerprinting,34,Subset,14
Fingerprinting,92,Subset,14
Fingerprinting,83,Subset,14
Fingerprinting,26,Subset,14
Fingerprinting,232,Subset,14
Fingerprinting,37,Subset,14
Fingerprinting,42,Subset,14
Fingerprinting,210,Subset,12
Fingerprinting,30,Subset,12
Fingerprinting,79,Subset,12
Fingerprinting,192,Subset,14
Fingerprinting,37,Subset,14
Fingerprinting,56,Subset,14
Fingerprinting,19,Subset,15
Fingerprinting,111,Subset,15
