error,est,nearest_gp_det,distance_gp,dist_center,habitat
32.1326487513855,Fingerprinting,FALSE,52.76559063279059,328.9476628335087,4
67.24612874690705,Fingerprinting,FALSE,34.77751886139663,317.5492529162726,4
23.302349996168996,Fingerprinting,FALSE,34.77751886139663,317.5492529162726,4
7.266645606748559,Fingerprinting,FALSE,34.77751886139663,317.5492529162726,4
26.260828256129084,Fingerprinting,FALSE,46.262912520569806,325.988874279432,4
126.18838019641576,Fingerprinting,FALSE,46.262912520569806,325.988874279432,4
34.71571984798316,Fingerprinting,FALSE,46.262912520569806,325.988874279432,4
67.76758832531048,Fingerprinting,TRUE,37.98256685612867,360.6416511373008,3
41.177389900828565,Fingerprinting,TRUE,37.98256685612867,360.6416511373008,3
109.869313238177,Fingerprinting,TRUE,37.98256685612867,360.6416511373008,3
7.4553674645953025,Fingerprinting,TRUE,24.915496152220037,374.8247839469281,NA
34.136681241047825,Fingerprinting,TRUE,24.915496152220037,374.8247839469281,NA
48.9538151902519,Fingerprinting,TRUE,24.915496152220037,374.8247839469281,NA
26.848150356714445,Fingerprinting,TRUE,32.380776322872535,390.09593280229853,3
89.99412335603101,Fingerprinting,TRUE,32.380776322872535,390.09593280229853,3
23.103509651433377,Fingerprinting,TRUE,32.380776322872535,390.09593280229853,3
30.525513569975143,Fingerprinting,FALSE,25.001126300832546,406.3324438400864,NA
24.345491385303543,Fingerprinting,FALSE,25.001126300832546,406.3324438400864,NA
44.334423568839426,Fingerprinting,FALSE,25.001126300832546,406.3324438400864,NA
77.44005647869207,Fingerprinting,FALSE,22.49618761424276,423.4232788143784,3
62.09781865451544,Fingerprinting,FALSE,22.49618761424276,423.4232788143784,3
60.8317638135461,Fingerprinting,FALSE,22.49618761424276,423.4232788143784,3
18.57680719375539,Fingerprinting,FALSE,33.86020399465233,344.4638731648519,3
35.424474862608,Fingerprinting,FALSE,33.86020399465233,344.4638731648519,3
18.16237802251262,Fingerprinting,FALSE,33.86020399465233,344.4638731648519,3
58.8715179956227,Fingerprinting,FALSE,44.599375548621914,319.98091038545635,4
62.9306098967773,Fingerprinting,FALSE,44.599375548621914,319.98091038545635,4
41.98641498837077,Fingerprinting,FALSE,44.599375548621914,319.98091038545635,4
26.627776544191708,Fingerprinting,FALSE,42.64408033358408,330.2825730194292,3
7.788646215883217,Fingerprinting,FALSE,42.64408033358408,330.2825730194292,3
18.373168319015747,Fingerprinting,FALSE,42.64408033358408,330.2825730194292,3
41.43184431964541,Fingerprinting,TRUE,48.51147255993744,317.4394370037768,4
35.295346905256395,Fingerprinting,TRUE,48.51147255993744,317.4394370037768,4
37.31487687182763,Fingerprinting,TRUE,48.51147255993744,317.4394370037768,4
34.65128767455177,Fingerprinting,TRUE,35.91610261577774,306.1029472143088,4
12.815764071213929,Fingerprinting,TRUE,35.91610261577774,306.1029472143088,4
20.771487539699628,Fingerprinting,TRUE,35.91610261577774,306.1029472143088,4
50.52932678621765,Fingerprinting,TRUE,38.42129908093025,296.446002540983,NA
38.95387910361734,Fingerprinting,TRUE,38.42129908093025,296.446002540983,NA
33.234887710197,Fingerprinting,TRUE,38.42129908093025,296.446002540983,NA
11.423436303089698,Fingerprinting,TRUE,53.96343553718846,288.6372300105374,4
45.762818100155506,Fingerprinting,TRUE,53.96343553718846,288.6372300105374,4
45.201954861241866,Fingerprinting,TRUE,53.96343553718846,288.6372300105374,4
48.26584015983743,Fingerprinting,FALSE,49.43305254537781,312.760293416695,4
45.24559540512881,Fingerprinting,FALSE,49.43305254537781,312.760293416695,4
28.901021449344498,Fingerprinting,FALSE,49.43305254537781,312.760293416695,4
63.82018835518362,Fingerprinting,TRUE,36.82077451527349,307.4088796147806,4
52.824696340349185,Fingerprinting,TRUE,36.82077451527349,307.4088796147806,4
84.08369085604747,Fingerprinting,TRUE,36.82077451527349,307.4088796147806,4
8.317140674771641,Fingerprinting,TRUE,13.856747764954678,304.02538938770715,NA
25.935249172321416,Fingerprinting,TRUE,13.856747764954678,304.02538938770715,NA
26.8512767859278,Fingerprinting,TRUE,13.856747764954678,304.02538938770715,NA
53.37936347868394,Fingerprinting,TRUE,16.669596438503074,302.6758257927838,3
16.19188526675489,Fingerprinting,TRUE,16.669596438503074,302.6758257927838,3
30.054199263272103,Fingerprinting,TRUE,16.669596438503074,302.6758257927838,3
68.99494192237724,Fingerprinting,TRUE,40.16674510614022,303.38733270541877,3
36.70277299867893,Fingerprinting,TRUE,40.16674510614022,303.38733270541877,3
10.20505310387464,Fingerprinting,TRUE,40.16674510614022,303.38733270541877,3
0.9205054631143428,Fingerprinting,FALSE,55.648815323676224,306.1455401818571,NA
53.425920614851655,Fingerprinting,FALSE,55.648815323676224,306.1455401818571,NA
57.140945836235815,Fingerprinting,FALSE,55.648815323676224,306.1455401818571,NA
23.098199115006462,Fingerprinting,FALSE,39.09373795578543,310.895979229496,3
35.49872667997566,Fingerprinting,FALSE,39.09373795578543,310.895979229496,3
30.201423346558276,Fingerprinting,FALSE,39.09373795578543,310.895979229496,3
31.345856246358963,Fingerprinting,TRUE,39.31110437180161,282.8297521028091,5
39.456517129049416,Fingerprinting,TRUE,39.31110437180161,282.8297521028091,5
26.026075250632157,Fingerprinting,TRUE,39.31110437180161,282.8297521028091,5
82.04076634272187,Fingerprinting,TRUE,21.057763568592687,371.0354244485107,5
33.531677243059306,Fingerprinting,TRUE,21.057763568592687,371.0354244485107,5
29.937870227580817,Fingerprinting,TRUE,21.057763568592687,371.0354244485107,5
52.435503971167314,Fingerprinting,TRUE,46.05201943021636,388.0702311771893,4
17.871645408729137,Fingerprinting,TRUE,46.05201943021636,388.0702311771893,4
77.11679185423303,Fingerprinting,TRUE,46.05201943021636,388.0702311771893,4
18.368648234017535,Fingerprinting,FALSE,46.20991078369446,405.9306867593761,4
61.14900874880471,Fingerprinting,FALSE,46.20991078369446,405.9306867593761,4
20.644307216880993,Fingerprinting,FALSE,46.20991078369446,405.9306867593761,4
54.85415850363104,Fingerprinting,FALSE,57.14896394047798,424.5125917806968,4
55.89859979952684,Fingerprinting,FALSE,57.14896394047798,424.5125917806968,4
59.347030168562085,Fingerprinting,FALSE,57.14896394047798,424.5125917806968,4
66.35249990811731,Fingerprinting,FALSE,44.24314205933581,324.6502877265944,1
26.146751509846847,Fingerprinting,FALSE,44.24314205933581,324.6502877265944,1
26.07640099143385,Fingerprinting,FALSE,44.24314205933581,324.6502877265944,1
105.56344186175816,Fingerprinting,FALSE,55.83006313040128,309.56263897529544,4
18.36957756431952,Fingerprinting,FALSE,55.83006313040128,309.56263897529544,4
18.757790682153143,Fingerprinting,FALSE,55.83006313040128,309.56263897529544,4
24.99626391615071,Fingerprinting,TRUE,35.17141172366014,295.8213068336896,4
31.39846914907105,Fingerprinting,TRUE,35.17141172366014,295.8213068336896,4
42.22534572350459,Fingerprinting,TRUE,35.17141172366014,295.8213068336896,4
23.18345753026811,Fingerprinting,TRUE,19.53465692409239,279.14850313368476,5
9.84678287616094,Fingerprinting,TRUE,19.53465692409239,279.14850313368476,5
30.042976337510904,Fingerprinting,TRUE,19.53465692409239,279.14850313368476,5
5.237487316542215,Fingerprinting,TRUE,13.17693195178659,283.6220437536983,4
27.58069803901696,Fingerprinting,TRUE,13.17693195178659,283.6220437536983,4
30.651795350853284,Fingerprinting,TRUE,13.17693195178659,283.6220437536983,4
37.32639383001908,Fingerprinting,TRUE,18.970011747764552,273.17152456079043,4
33.11184043145618,Fingerprinting,TRUE,18.970011747764552,273.17152456079043,4
30.18375886423079,Fingerprinting,TRUE,18.970011747764552,273.17152456079043,4
36.882345212493426,Fingerprinting,TRUE,42.375908830304184,264.67697284932234,4
23.41045852854445,Fingerprinting,TRUE,42.375908830304184,264.67697284932234,4
17.859923953202077,Fingerprinting,TRUE,42.375908830304184,264.67697284932234,4
35.86498333290115,Fingerprinting,TRUE,54.63133400482221,258.3314113374796,1
23.94431236857045,Fingerprinting,TRUE,54.63133400482221,258.3314113374796,1
52.90468877883048,Fingerprinting,TRUE,54.63133400482221,258.3314113374796,1
50.37209318052165,Fingerprinting,TRUE,21.62102718886379,277.6780598619198,5
55.9577379079667,Fingerprinting,TRUE,21.62102718886379,277.6780598619198,5
58.26223460374003,Fingerprinting,TRUE,21.62102718886379,277.6780598619198,5
35.14188353801266,Fingerprinting,TRUE,42.461287431125015,278.4534486337231,5
73.15218598663377,Fingerprinting,TRUE,42.461287431125015,278.4534486337231,5
58.99812218674688,Fingerprinting,TRUE,42.461287431125015,278.4534486337231,5
36.90073445765917,Fingerprinting,FALSE,45.29579513258808,281.45610880277707,5
26.217106975524807,Fingerprinting,FALSE,45.29579513258808,281.45610880277707,5
40.98350384804024,Fingerprinting,FALSE,45.29579513258808,281.45610880277707,5
29.63066954616627,Fingerprinting,FALSE,37.8186424251517,286.61604858897175,5
44.27106755132471,Fingerprinting,FALSE,37.8186424251517,286.61604858897175,5
24.999777669866013,Fingerprinting,FALSE,37.8186424251517,286.61604858897175,5
66.5081533438969,Fingerprinting,FALSE,45.36977868844474,293.8196341896993,5
16.765574004950707,Fingerprinting,FALSE,45.36977868844474,293.8196341896993,5
18.456888225532605,Fingerprinting,FALSE,45.36977868844474,293.8196341896993,5
42.03509764899077,Fingerprinting,FALSE,62.739225240712976,302.9211045187927,5
44.76222742690447,Fingerprinting,FALSE,62.739225240712976,302.9211045187927,5
28.30476374014838,Fingerprinting,FALSE,62.739225240712976,302.9211045187927,5
35.30307215721548,Fingerprinting,TRUE,43.6656436522966,252.68073598489815,2
19.541042880068236,Fingerprinting,TRUE,43.6656436522966,252.68073598489815,2
41.67733457889648,Fingerprinting,TRUE,43.6656436522966,252.68073598489815,2
87.47509209853513,Fingerprinting,FALSE,47.37515509462038,370.5954043575986,4
61.05052869780743,Fingerprinting,FALSE,47.37515509462038,370.5954043575986,4
26.140167179073103,Fingerprinting,FALSE,47.37515509462038,370.5954043575986,4
29.778832863250734,Fingerprinting,FALSE,61.48632774437254,389.2584897728774,4
16.586787497186922,Fingerprinting,FALSE,61.48632774437254,389.2584897728774,4
15.586160721932949,Fingerprinting,FALSE,61.48632774437254,389.2584897728774,4
99.8553365280123,Fingerprinting,FALSE,49.15173294590051,408.59930247560914,4
95.86050402689692,Fingerprinting,FALSE,49.15173294590051,408.59930247560914,4
79.1016029233204,Fingerprinting,FALSE,49.15173294590051,408.59930247560914,4
100.59307576266302,Fingerprinting,FALSE,26.060680922115733,428.5260880241801,4
94.51842951092722,Fingerprinting,FALSE,26.060680922115733,428.5260880241801,4
68.27635341879812,Fingerprinting,FALSE,26.060680922115733,428.5260880241801,4
18.97353503616247,Fingerprinting,FALSE,22.937720596685732,322.81425093450304,4
23.75908451348548,Fingerprinting,FALSE,22.937720596685732,322.81425093450304,4
35.15558546881104,Fingerprinting,FALSE,22.937720596685732,322.81425093450304,4
23.71303876130558,Fingerprinting,FALSE,20.88187508217113,305.59819818338985,4
26.643129404684437,Fingerprinting,FALSE,20.88187508217113,305.59819818338985,4
23.143660107796553,Fingerprinting,FALSE,20.88187508217113,305.59819818338985,4
35.217649984734145,Fingerprinting,FALSE,39.94487646907493,289.5193894365792,4
40.103375074035846,Fingerprinting,FALSE,39.94487646907493,289.5193894365792,4
79.8834520119066,Fingerprinting,FALSE,39.94487646907493,289.5193894365792,4
1.3929151913868496,Fingerprinting,TRUE,37.01783027919015,274.7775372637481,NA
26.373309094243073,Fingerprinting,TRUE,37.01783027919015,274.7775372637481,NA
24.996266660221757,Fingerprinting,TRUE,37.01783027919015,274.7775372637481,NA
34.66223845598734,Fingerprinting,FALSE,51.54572522169078,253.5325865940148,2
29.870770668061812,Fingerprinting,FALSE,51.54572522169078,253.5325865940148,2
42.64761782855051,Fingerprinting,FALSE,51.54572522169078,253.5325865940148,2
29.64966488251933,Fingerprinting,TRUE,17.51921727212369,261.5987635925157,4
17.8295118380438,Fingerprinting,TRUE,17.51921727212369,261.5987635925157,4
36.59056276058272,Fingerprinting,TRUE,17.51921727212369,261.5987635925157,4
26.353225358523755,Fingerprinting,TRUE,22.20704399809185,250.23015653634275,4
97.51710525394344,Fingerprinting,TRUE,22.20704399809185,250.23015653634275,4
55.648558253514175,Fingerprinting,TRUE,22.20704399809185,250.23015653634275,4
18.705727634579187,Fingerprinting,TRUE,43.92048796538707,240.92809999326255,4
58.40410605976557,Fingerprinting,TRUE,43.92048796538707,240.92809999326255,4
8.702909089190346,Fingerprinting,TRUE,43.92048796538707,240.92809999326255,4
36.599499565641274,Fingerprinting,TRUE,39.976581665158086,233.9392388909807,3
29.62076659014575,Fingerprinting,TRUE,39.976581665158086,233.9392388909807,3
18.85539147734456,Fingerprinting,TRUE,39.976581665158086,233.9392388909807,3
68.19231265533249,Fingerprinting,TRUE,34.249441515615644,229.4750217784838,2
48.368766823742845,Fingerprinting,TRUE,34.249441515615644,229.4750217784838,2
52.33160986374643,Fingerprinting,TRUE,34.249441515615644,229.4750217784838,2
82.54122191026872,Fingerprinting,FALSE,28.0334765059536,256.82677156389093,2
58.74314997408188,Fingerprinting,FALSE,28.0334765059536,256.82677156389093,2
60.05220266377445,Fingerprinting,FALSE,28.0334765059536,256.82677156389093,2
24.394531498657397,Fingerprinting,FALSE,12.822495385220812,262.47134837775536,2
50.78294448651277,Fingerprinting,FALSE,12.822495385220812,262.47134837775536,2
34.35647285744334,Fingerprinting,FALSE,12.822495385220812,262.47134837775536,2
52.18752196389274,Fingerprinting,FALSE,28.15286047970736,270.31912038382734,3
1.036688677255013,Fingerprinting,FALSE,28.15286047970736,270.31912038382734,3
46.10401863374197,Fingerprinting,FALSE,28.15286047970736,270.31912038382734,3
43.07917098662162,Fingerprinting,FALSE,51.675693689740655,280.1850191820049,4
27.71439532250291,Fingerprinting,FALSE,51.675693689740655,280.1850191820049,4
49.010711460294075,Fingerprinting,FALSE,51.675693689740655,280.1850191820049,4
128.89803794886987,Fingerprinting,FALSE,73.19668820982099,291.8644601530797,3
117.9968182512722,Fingerprinting,FALSE,73.19668820982099,291.8644601530797,3
93.8931718939836,Fingerprinting,FALSE,73.19668820982099,291.8644601530797,3
72.3805283416534,Fingerprinting,TRUE,44.693940724762165,227.6839997602352,5
58.22641224449405,Fingerprinting,TRUE,44.693940724762165,227.6839997602352,5
68.07961020806061,Fingerprinting,TRUE,44.693940724762165,227.6839997602352,5
11.489719961008689,Fingerprinting,FALSE,19.915833203087335,335.2643509497656,4
60.826674380707665,Fingerprinting,FALSE,19.915833203087335,335.2643509497656,4
75.34267697545633,Fingerprinting,FALSE,19.915833203087335,335.2643509497656,4
11.96490342508987,Fingerprinting,FALSE,26.13765040885108,354.0245798579721,4
65.7254208666145,Fingerprinting,FALSE,26.13765040885108,354.0245798579721,4
26.94617051111246,Fingerprinting,FALSE,26.13765040885108,354.0245798579721,4
53.296738873033505,Fingerprinting,FALSE,47.109872727661845,373.5165609040536,NA
23.36710372863457,Fingerprinting,FALSE,47.109872727661845,373.5165609040536,NA
41.757285202043825,Fingerprinting,FALSE,47.109872727661845,373.5165609040536,NA
124.03873052290837,Fingerprinting,FALSE,48.59752275080702,393.63160365635224,4
26.016527961169945,Fingerprinting,FALSE,48.59752275080702,393.63160365635224,4
50.771179087272635,Fingerprinting,FALSE,48.59752275080702,393.63160365635224,4
104.06181786863364,Fingerprinting,FALSE,24.99970527168433,414.2789610014729,4
52.46860733683915,Fingerprinting,FALSE,24.99970527168433,414.2789610014729,4
57.95398488430002,Fingerprinting,FALSE,24.99970527168433,414.2789610014729,4
30.411042852517575,Fingerprinting,FALSE,15.948750733691252,305.6983644261984,3
25.218872594515187,Fingerprinting,FALSE,15.948750733691252,305.6983644261984,3
12.94286358490505,Fingerprinting,FALSE,15.948750733691252,305.6983644261984,3
8.139028128966345,Fingerprinting,FALSE,12.81703234634654,287.4590547237539,5
18.863268020711168,Fingerprinting,FALSE,12.81703234634654,287.4590547237539,5
9.111114592893022,Fingerprinting,FALSE,12.81703234634654,287.4590547237539,5
44.87153833732027,Fingerprinting,FALSE,36.38429458238506,270.30339669868886,4
18.752264094098695,Fingerprinting,FALSE,36.38429458238506,270.30339669868886,4
29.440749778827005,Fingerprinting,FALSE,36.38429458238506,270.30339669868886,4
18.7273740617924,Fingerprinting,TRUE,52.47130693802164,254.45067182979156,4
26.084065150908295,Fingerprinting,TRUE,52.47130693802164,254.45067182979156,4
50.09073307271742,Fingerprinting,TRUE,52.47130693802164,254.45067182979156,4
37.149825862890786,Fingerprinting,FALSE,51.388278220279354,228.62900488266936,5
20.00548144537213,Fingerprinting,FALSE,51.388278220279354,228.62900488266936,5
70.0256494084787,Fingerprinting,FALSE,51.388278220279354,228.62900488266936,5
18.552055339670485,Fingerprinting,TRUE,41.10767755421347,240.15903589275808,4
18.55831040703095,Fingerprinting,TRUE,41.10767755421347,240.15903589275808,4
52.4726431650494,Fingerprinting,TRUE,41.10767755421347,240.15903589275808,4
33.63089711717597,Fingerprinting,TRUE,43.31363535964393,227.7225958248778,5
44.71101035608487,Fingerprinting,TRUE,43.31363535964393,227.7225958248778,5
56.27513236960534,Fingerprinting,TRUE,43.31363535964393,227.7225958248778,5
31.99654879783605,Fingerprinting,TRUE,46.87366985956106,217.4598785409147,5
16.716994044435225,Fingerprinting,TRUE,46.87366985956106,217.4598785409147,5
15.974180657831194,Fingerprinting,TRUE,46.87366985956106,217.4598785409147,5
34.51836752799371,Fingerprinting,TRUE,22.856311673150987,209.6902880491734,NA
81.8014144159861,Fingerprinting,TRUE,22.856311673150987,209.6902880491734,NA
16.794875067168128,Fingerprinting,TRUE,22.856311673150987,209.6902880491734,NA
23.39948589893268,Fingerprinting,TRUE,9.864486445422717,204.6979116379006,NA
24.129576177870195,Fingerprinting,TRUE,9.864486445422717,204.6979116379006,NA
38.919080580151345,Fingerprinting,TRUE,9.864486445422717,204.6979116379006,NA
21.727110662192413,Fingerprinting,FALSE,27.74290804937892,232.2766454061549,5
26.11525576030996,Fingerprinting,FALSE,27.74290804937892,232.2766454061549,5
82.03198637414232,Fingerprinting,FALSE,27.74290804937892,232.2766454061549,5
23.912725861372124,Fingerprinting,FALSE,12.174130754663247,238.5029520307658,5
85.30125164707678,Fingerprinting,FALSE,12.174130754663247,238.5029520307658,5
36.10171208851301,Fingerprinting,FALSE,12.174130754663247,238.5029520307658,5
34.13513895674121,Fingerprinting,FALSE,27.863536964270622,247.1130839388871,5
66.24736771303512,Fingerprinting,FALSE,27.863536964270622,247.1130839388871,5
41.41722350647458,Fingerprinting,FALSE,27.863536964270622,247.1130839388871,5
23.221276282098376,Fingerprinting,FALSE,51.51864382646839,257.86836638309643,4
35.39263972522722,Fingerprinting,FALSE,51.51864382646839,257.86836638309643,4
59.28383514773339,Fingerprinting,FALSE,51.51864382646839,257.86836638309643,4
101.89889645904526,Fingerprinting,FALSE,48.638986484692786,270.5130542305064,4
74.24897291964771,Fingerprinting,FALSE,48.638986484692786,270.5130542305064,4
145.43911557324,Fingerprinting,FALSE,48.638986484692786,270.5130542305064,4
15.642618503953916,Fingerprinting,FALSE,49.34237718562094,284.79559447854126,NA
78.65805107012166,Fingerprinting,FALSE,49.34237718562094,284.79559447854126,NA
140.2214473415603,Fingerprinting,FALSE,49.34237718562094,284.79559447854126,NA
74.95732488954329,Fingerprinting,TRUE,30.361690839800534,202.68806860785224,5
17.435494046747376,Fingerprinting,TRUE,30.361690839800534,202.68806860785224,5
13.126659697910044,Fingerprinting,TRUE,30.361690839800534,202.68806860785224,5
9.834727651092567,Fingerprinting,FALSE,32.374824729746095,299.9390209704508,5
42.61548082332162,Fingerprinting,FALSE,32.374824729746095,299.9390209704508,5
26.885432417891185,Fingerprinting,FALSE,32.374824729746095,299.9390209704508,5
52.89410323090082,Fingerprinting,FALSE,9.221635319584086,318.8175566492953,5
14.049147003662677,Fingerprinting,FALSE,9.221635319584086,318.8175566492953,5
18.538922275305325,Fingerprinting,FALSE,9.221635319584086,318.8175566492953,5
12.289001669387243,Fingerprinting,FALSE,19.276279283188284,338.49055016396136,4
91.54403916096116,Fingerprinting,FALSE,19.276279283188284,338.49055016396136,4
35.01783362738561,Fingerprinting,FALSE,19.276279283188284,338.49055016396136,4
26.467594984328542,Fingerprinting,FALSE,43.677665335042306,358.8273549799586,4
56.89905208856456,Fingerprinting,FALSE,43.677665335042306,358.8273549799586,4
52.34054912266453,Fingerprinting,FALSE,43.677665335042306,358.8273549799586,4
53.57930121718316,Fingerprinting,FALSE,59.642036457863426,379.721330461274,5
51.13462769905848,Fingerprinting,FALSE,59.642036457863426,379.721330461274,5
58.94045629950959,Fingerprinting,FALSE,59.642036457863426,379.721330461274,5
130.0122040614607,Fingerprinting,FALSE,42.66659550426773,401.0854110223825,4
132.6960404868842,Fingerprinting,FALSE,42.66659550426773,401.0854110223825,4
48.98868643417163,Fingerprinting,FALSE,42.66659550426773,401.0854110223825,4
32.83437910495902,Fingerprinting,FALSE,35.10289452953251,289.7308050983054,5
24.97635217213795,Fingerprinting,FALSE,35.10289452953251,289.7308050983054,5
18.778989182488186,Fingerprinting,FALSE,35.10289452953251,289.7308050983054,5
17.218282814691282,Fingerprinting,FALSE,33.795367510480645,270.4166369694007,5
34.86645666247349,Fingerprinting,FALSE,33.795367510480645,270.4166369694007,5
0.8698766051302876,Fingerprinting,FALSE,33.795367510480645,270.4166369694007,5
0.4912213906053327,Fingerprinting,TRUE,36.347055999050376,252.10389857362375,5
16.251102423969918,Fingerprinting,TRUE,36.347055999050376,252.10389857362375,5
138.88385858645094,Fingerprinting,TRUE,36.347055999050376,252.10389857362375,5
41.53927035561484,Fingerprinting,TRUE,29.52772759826333,235.02679380251357,4
34.278926721691974,Fingerprinting,TRUE,29.52772759826333,235.02679380251357,4
48.43595774777095,Fingerprinting,TRUE,29.52772759826333,235.02679380251357,4
111.42700245190278,Fingerprinting,TRUE,54.73557832608623,203.74903995703775,5
63.09972011580267,Fingerprinting,TRUE,54.73557832608623,203.74903995703775,5
53.35883359563499,Fingerprinting,TRUE,54.73557832608623,203.74903995703775,5
16.995749905079553,Fingerprinting,TRUE,40.89367084793941,219.47394362308037,NA
27.759287212129745,Fingerprinting,TRUE,40.89367084793941,219.47394362308037,NA
