method,error
KNN (3),9.229565048483758
KNN (3),43.34242277130821
KNN (3),32.23190925760171
KNN (3),70.72478369707912
KNN (3),63.13613321556759
KNN (3),29.92703700828772
KNN (3),44.12987393625142
KNN (3),23.558900930647763
KNN (3),49.762395931039016
KNN (3),31.971420155692552
KNN (3),35.247515422279584
KNN (3),52.39033146094715
KNN (3),34.23547409629161
KNN (3),55.45702596487219
KNN (3),18.663576958899565
KNN (3),16.74724124741808
KNN (3),50.82783277967306
KNN (3),25.755740206487776
KNN (3),18.797507256008597
KNN (3),11.581886825172177
KNN (3),60.0695756655919
KNN (3),18.62320612547505
KNN (3),18.75515502206647
KNN (3),24.90158171204819
KNN (3),29.96012017811984
KNN (3),25.432371976164255
KNN (3),87.25260611911547
KNN (3),19.16063650086755
KNN (3),82.1916698298912
KNN (3),65.02900517673496
KNN (3),16.245418294831463
KNN (3),27.505418499303552
KNN (3),23.95281742890618
KNN (3),32.53900114085224
KNN (3),84.69070958602948
KNN (3),50.23935581174908
KNN (3),57.81609340749957
KNN (3),28.72145223947132
KNN (3),48.3447596109224
KNN (3),25.228950043323284
KNN (3),17.946287706720504
KNN (3),22.92207367841783
KNN (3),42.479061603115895
KNN (3),10.995217039083384
KNN (3),47.67471476436243
KNN (3),23.45992058663327
KNN (3),47.168867566475576
KNN (3),50.071297946585
KNN (3),54.66072819900238
KNN (3),23.336793788363018
KNN (3),50.700968290057695
KNN (3),8.92640537843159
KNN (3),28.076325791826637
KNN (3),19.997235323392697
KNN (3),24.490018220060698
KNN (3),48.6608263691894
KNN (3),18.39887572784552
KNN (3),41.2134051001826
KNN (3),52.30701657051312
KNN (3),35.10335710310809
KNN (3),24.652922735785992
KNN (3),12.379016462444673
KNN (3),6.625753715463628
KNN (3),24.838237345714035
KNN (3),8.590447465211433
KNN (3),11.531900354410622
KNN (3),42.53468887332741
KNN (3),33.355766839444385
KNN (3),23.41750113880241
KNN (3),33.55364906801655
KNN (3),36.27666039001065
KNN (3),24.280072124069356
KNN (3),44.4434441249105
KNN (3),16.934953934648476
KNN (3),30.148488082503487
KNN (3),12.519399911951384
KNN (3),16.528073145232003
KNN (3),10.513209075030645
KNN (3),34.435008926007384
KNN (3),1.9917844476065272
KNN (3),13.05759202903784
KNN (3),26.812992233271004
KNN (3),23.631592867145574
KNN (3),53.91482912161485
KNN (3),8.43242166718367
KNN (3),18.751287120287444
KNN (3),37.154892811704286
KNN (3),26.368033500092576
KNN (3),18.54193748691723
KNN (3),29.183858240011062
KNN (3),57.5080384941314
KNN (3),108.30357441176729
KNN (3),18.287530856320416
KNN (3),18.946513420070985
KNN (3),49.51424379590503
KNN (3),33.922991900010885
KNN (3),41.71439691054268
KNN (3),34.153957971814826
KNN (3),33.40276341361863
KNN (3),24.999308619687177
KNN (3),28.633485148274257
KNN (3),25.00775378326545
KNN (3),37.18699878620916
KNN (3),33.97757653426246
KNN (3),49.58657310206084
KNN (3),34.56561889146931
KNN (3),16.66303659892793
KNN (3),36.17635157658769
KNN (3),18.67556896484544
KNN (3),18.180126014469412
KNN (3),46.50663257805633
KNN (3),33.193610331404486
KNN (3),86.98043842846016
KNN (3),1.007312145272038
KNN (3),7.372397385306051
KNN (3),69.79341838257633
KNN (3),44.652100523956584
KNN (3),34.39948169622813
KNN (3),37.3598805085511
KNN (3),37.24013697207379
KNN (3),30.08916461925213
KNN (3),33.56440889738911
KNN (3),18.9843498921243
KNN (3),33.77320716556074
KNN (3),52.626837488908045
KNN (3),50.11493667828707
KNN (3),97.35815412947936
KNN (3),63.063238192654005
KNN (3),67.79740492568617
KNN (3),12.31615466125426
KNN (3),40.6947398716611
KNN (3),102.7771561512597
KNN (3),18.780019571739448
KNN (3),63.12325742569018
KNN (3),18.633282471849117
KNN (3),41.47906454451719
KNN (3),47.42783745944604
KNN (3),35.280628529666366
KNN (3),18.61064344589318
KNN (3),11.759252165309814
KNN (3),58.84415825633079
KNN (3),34.426750316358884
KNN (3),33.70291995615178
KNN (3),18.203579455520902
KNN (3),10.124784069438745
KNN (3),9.057139952909726
KNN (3),25.775196434528336
KNN (3),43.09488427397643
KNN (3),40.05466353367533
KNN (3),48.09748750013179
KNN (3),51.25626785316467
KNN (3),49.10537079666666
KNN (3),25.012048749174166
KNN (3),41.46684449672616
KNN (3),16.891727967378724
KNN (3),55.83196584703981
KNN (3),12.138996820348114
KNN (3),18.44399880124475
KNN (3),18.47351568773345
KNN (3),8.031074871513146
KNN (3),50.21657522068579
KNN (3),18.283104039497186
KNN (3),32.75929416748087
KNN (3),1.1430146723900825
KNN (3),35.77447305485583
KNN (3),18.83898104544242
KNN (3),11.091349918095228
KNN (3),36.996558048792686
KNN (3),112.06280398932732
KNN (3),29.97709363843166
KNN (3),15.255324104136497
KNN (3),13.220809964177011
KNN (3),24.201744220166212
KNN (3),23.897244498756866
KNN (3),49.869125516728744
KNN (3),25.645140298363973
KNN (3),95.08984873514096
KNN (3),37.63411541018168
KNN (3),60.00577386418198
KNN (3),41.75300930932469
KNN (3),25.25268682256626
KNN (3),68.33963195702687
KNN (3),42.44256091367264
KNN (3),29.82735907277034
KNN (3),55.69232035269147
KNN (3),82.9413990432811
KNN (3),18.688177804689825
KNN (3),50.00264088225569
KNN (3),34.285601323792214
KNN (3),25.649106121190115
KNN (3),35.40106309533773
KNN (3),7.270747670595544
KNN (3),23.047411053081113
KNN (3),23.434269246527435
KNN (3),17.56575048669236
KNN (3),29.58974714065023
KNN (3),52.608254483518785
KNN (3),30.459982946283365
KNN (3),33.38767841396703
KNN (3),16.340862028696648
KNN (3),44.658418109478134
KNN (3),61.294350394958904
KNN (3),17.311551792728974
KNN (3),53.40501796611242
KNN (3),24.724317084409293
KNN (3),1.3147055776777965
KNN (3),49.75339401184315
KNN (3),63.84962144022919
KNN (3),52.0374792170934
KNN (3),7.026844996659344
KNN (3),8.17383331616606
KNN (3),3.891128440655317
KNN (3),18.50811519599767
KNN (3),6.536682038059779
KNN (3),10.660745107740023
KNN (3),26.49875373066608
KNN (3),21.383316314510708
KNN (3),29.806485179702648
KNN (3),12.300979246416423
KNN (3),24.99713761019921
KNN (3),16.260067924878225
KNN (3),15.8577127489286
KNN (3),25.068472697531128
KNN (3),26.62515136719439
KNN (3),11.844334045016584
KNN (3),19.206271334570022
KNN (3),37.0069946998052
KNN (3),16.194501835184262
KNN (3),11.623118000385968
KNN (3),34.34366890480867
KNN (3),33.75501496772987
KNN (3),18.837772564866544
KNN (3),26.49318056600588
KNN (3),8.500801145460274
KNN (3),25.001671579340233
KNN (3),26.163654998390985
KNN (3),23.62599238410354
KNN (3),24.890108036687337
KNN (3),25.015573382933812
KNN (3),0.31718221188449386
KNN (3),22.812853612125064
KNN (3),20.975879857595192
KNN (3),30.31923274393718
KNN (3),33.56325646544407
KNN (3),42.2875282531726
KNN (3),19.080108539891103
KNN (3),8.42819162258293
KNN (3),30.737377141355005
KNN (3),43.16483995610484
KNN (3),46.7127041198659
KNN (3),40.54259469339999
KNN (3),62.78522470657392
KNN (3),24.996295917191713
KNN (3),23.151936815184452
KNN (3),24.9962959170744
KNN (3),40.59581519927083
KNN (3),26.2129861214032
KNN (3),43.946460805225485
KNN (3),78.79163561613272
KNN (3),58.51933107191057
KNN (3),29.477031272366347
KNN (3),11.94438271016467
KNN (3),52.43556518544614
KNN (3),36.34983037121532
KNN (3),12.961098174317948
KNN (3),34.082149435214376
KNN (3),27.07226835301702
KNN (3),9.186585968191418
KNN (3),33.92500713434992
KNN (3),75.74663909955353
KNN (3),10.931722348555326
KNN (3),26.611482683037806
KNN (3),6.855075032680194
KNN (3),6.6136893602670215
KNN (3),16.046730013223204
KNN (3),42.72000998925074
KNN (3),34.3276051121019
KNN (3),29.20027126287181
KNN (3),46.02430590371684
KNN (3),44.16952402634825
KNN (3),33.94520925773491
KNN (3),11.444251348250289
KNN (3),7.914234504288621
KNN (3),11.694178751245683
KNN (3),37.8049430556456
KNN (3),30.54043595185472
KNN (3),37.33862948834444
KNN (3),36.74586927679949
KNN (3),47.45676811697315
KNN (3),52.97898107777708
KNN (3),30.542647441201673
KNN (3),18.48483268927101
KNN (3),22.94300523137608
KNN (3),16.526240146918965
KNN (3),18.84242669586805
KNN (3),29.469362980022133
KNN (3),23.304180285404204
KNN (3),21.335674609161167
KNN (3),13.514101897403226
KNN (3),28.24407603513962
KNN (3),33.960061138319006
KNN (3),15.631600317836996
KNN (3),16.384312636340205
KNN (3),8.442839910463523
KNN (3),17.805403616655035
KNN (3),25.89790943957049
KNN (3),12.95273231485145
KNN (3),19.12320553502311
KNN (3),18.46540064814627
KNN (3),9.276720694301602
KNN (3),18.549169768442304
KNN (3),30.73036144392922
KNN (3),35.26872632705245
KNN (3),46.597771353243665
KNN (3),6.266132434371612
KNN (3),16.297848847531494
KNN (3),16.756450087606225
KNN (3),37.43361764096389
KNN (3),17.19868127609834
KNN (3),36.08563066598085
KNN (3),33.37898337675921
KNN (3),48.81994516647849
KNN (3),33.48972532486472
KNN (3),35.77825952835177
KNN (3),26.543033788030836
KNN (3),66.28589432602685
KNN (3),15.082844427114829
KNN (3),26.74166877331277
KNN (3),16.491366928593564
KNN (3),25.008499363019105
KNN (3),23.38345284258125
KNN (3),3.740759836755884
KNN (3),25.841927550601376
KNN (3),18.839984963779415
KNN (3),19.357789742238555
KNN (3),16.98358374203251
KNN (3),26.688883966598667
KNN (3),17.755146448472725
KNN (3),47.88904546950541
KNN (3),29.877478196354748
KNN (3),50.79508104156493
KNN (3),37.64407676177751
KNN (3),30.06752533259083
KNN (3),30.143353551848897
KNN (3),53.439478099463486
KNN (3),35.21197944976073
KNN (3),33.28458033220959
KNN (3),37.312526339035934
KNN (3),33.91333364906049
KNN (3),18.28745044718242
KNN (3),11.920084598743436
KNN (3),16.659168704890472
KNN (3),16.472784672989608
KNN (3),60.74243260734553
KNN (3),41.458807291555615
KNN (3),36.58266986905324
KNN (3),42.22515218999961
KNN (3),23.5495458044879
KNN (3),164.56438577636192
KNN (3),46.92558900275721
KNN (3),35.371604155248704
KNN (3),18.432495689673093
KNN (3),18.769326815718443
KNN (3),7.813999353245671
KNN (3),11.348556088490042
KNN (3),48.39550264150915
KNN (3),19.485423554032305
KNN (3),16.542192034882294
KNN (3),32.90633832312029
KNN (3),8.44599758027776
KNN (3),23.69683290778388
KNN (3),12.61769207675448
KNN (3),11.739558987888255
KNN (3),26.48167513808084
KNN (3),9.750897364155822
KNN (3),20.05926839007172
KNN (3),35.2108453326668
KNN (3),51.09262118033269
KNN (3),12.561084233662484
KNN (3),18.732800920614057
KNN (3),35.6153317170439
KNN (3),24.998965266144804
KNN (3),18.64730375640051
KNN (3),52.15724776400771
KNN (3),35.819613588765954
KNN (3),58.131011639777974
KNN (3),0.6953378137620121
KNN (3),47.41483431246115
KNN (3),25.58034732697649
KNN (3),8.070384107967913
KNN (3),51.832182522924704
KNN (3),17.37869585506097
KNN (3),18.69633514341909
KNN (3),23.957134282247463
KNN (3),42.920703436875606
KNN (3),16.52478370930114
KNN (3),11.872731980880063
KNN (3),18.669487639590596
KNN (3),9.282559818142015
KNN (3),0.2522243442889117
KNN (3),32.3481666357149
KNN (3),16.742766668076708
KNN (3),8.051376525194096
KNN (3),45.586392208863074
KNN (3),32.7202075453956
KNN (3),36.693492412286346
KNN (3),23.53304758224373
KNN (3),35.38541845015444
KNN (3),1.0848095653551972
KNN (3),15.99986322773282
KNN (3),52.649861307173026
KNN (3),40.98072680785793
KNN (3),36.92884800003963
KNN (3),17.007298690090092
KNN (3),41.519279603474466
KNN (3),29.95232522560087
KNN (3),16.805137613109185
KNN (3),16.66358208168456
KNN (3),16.420697405442066
KNN (3),8.519239685461217
KNN (3),23.714734578678584
KNN (3),25.39127947959427
KNN (3),41.551668814983664
KNN (3),26.370234146518396
KNN (3),17.812158579404556
KNN (3),24.54155716404909
KNN (3),30.18749126255584
KNN (3),50.927695269091075
KNN (3),42.55487017128291
KNN (3),20.397866712772057
KNN (3),49.05002101478781
KNN (3),19.76329250254036
KNN (3),29.917323143423825
KNN (3),9.897564283633216
KNN (3),26.392218941909224
KNN (3),11.776304502444903
KNN (3),36.034661390121016
KNN (3),18.295440523922046
KNN (3),11.70975825436218
KNN (3),34.739465727702125
KNN (3),17.034023751384986
KNN (3),11.033159233958273
KNN (3),34.34065596597515
KNN (3),51.77319471716048
KNN (3),30.153708060054377
KNN (3),8.105383234069379
KNN (3),18.29684905883004
KNN (3),27.260699053783252
KNN (3),23.473409361626537
KNN (3),34.21171907143822
KNN (3),18.883657528514636
KNN (3),8.065598567307571
KNN (3),37.407719973848934
KNN (3),27.56796420174073
KNN (3),16.517792111739045
KNN (3),11.716259705994837
KNN (3),18.821845011374517
KNN (3),16.160759863632904
KNN (3),7.515296514120102
KNN (3),24.639393232884355
KNN (3),8.808265152644157
KNN (3),19.47092697228148
KNN (3),24.740994177728066
KNN (3),46.18186813899506
KNN (3),40.72121779659163
KNN (3),58.40006222609801
KNN (3),49.92305847338775
KNN (3),8.228056213606301
KNN (3),25.47691091803327
KNN (3),47.353250562857
KNN (3),21.645693832778544
KNN (3),16.76268357457799
KNN (3),18.940939209513424
KNN (3),13.914606754680603
KNN (3),42.367949788207184
KNN (3),23.41712542534091
KNN (3),16.140988767631235
KNN (3),16.89869781977974
KNN (3),16.34296332522226
KNN (3),23.386362847370968
KNN (3),23.802776091901695
KNN (3),25.108028963055705
KNN (3),48.52997276721567
KNN (3),18.45026277387097
KNN (3),26.437092909420336
KNN (3),38.401979453221905
KNN (3),40.97576187397378
KNN (3),30.018245173328793
KNN (3),31.986457508757944
KNN (3),26.16782275193891
KNN (3),23.63198963080313
KNN (3),39.4837243241053
KNN (3),36.73699446968068
KNN (3),49.07961307630538
KNN (3),12.998129685869396
KNN (3),8.278869116146668
KNN (3),17.2951744665287
KNN (3),34.6169482185794
KNN (3),23.92370810488245
KNN (3),23.77776955500819
KNN (3),37.02471939999688
KNN (3),19.589905496652992
KNN (3),39.811020493215814
KNN (3),47.99400630918373
KNN (3),32.46924109813034
KNN (3),19.86239671929704
KNN (3),35.38234815679878
KNN (3),19.059317401721945
KNN (3),50.901651427689536
KNN (3),39.203326750672666
KNN (3),17.71282683056924
KNN (3),22.839649163609405
KNN (3),29.743561618329647
KNN (3),52.359458893075086
KNN (3),16.336655868959433
KNN (3),42.98140150087896
KNN (3),8.41320294022151
KNN (3),0.944403861645791
KNN (3),35.94006710733257
KNN (3),48.45009885737957
KNN (3),33.51117265394477
KNN (3),32.47389467955408
KNN (3),32.09715648702978
KNN (3),17.57962914507453
KNN (3),34.18642448665464
KNN (3),33.826921044131026
KNN (3),26.24873488600152
KNN (3),53.19489650041968
KNN (3),30.201643017833867
KNN (3),16.570742761398193
KNN (3),33.3146106561397
KNN (3),50.050836050152824
KNN (3),36.68032711422231
KNN (3),29.317524886898077
KNN (3),7.848596223527163
KNN (3),16.05056985821161
KNN (3),17.593499735339233
KNN (3),8.464762415905957
KNN (3),37.01775069233065
KNN (3),11.677233363544335
KNN (3),10.602298123492996
KNN (3),11.66168532323179
KNN (3),9.178632335199
KNN (3),8.20507286433818
KNN (3),26.34538864484306
KNN (3),26.4656860709593
KNN (3),25.954735912060944
KNN (3),28.857924227590015
KNN (3),3.805824137455782
KNN (3),25.955143463005943
KNN (3),27.408253757984927
KNN (3),11.904761619784768
KNN (3),34.13571387442868
KNN (3),7.27949589472248
KNN (3),42.533920993115466
KNN (3),33.768243280766505
KNN (3),18.765785605291907
KNN (3),8.82648448335875
KNN (3),12.123507191377826
KNN (3),18.592854062415014
KNN (3),25.07195012756707
KNN (3),43.998838903518035
KNN (3),24.38731514845166
KNN (3),47.24554852297874
KNN (3),10.990473274255356
KNN (3),0.1660320490653917
KNN (3),25.542423648807578
KNN (3),48.75812661971035
KNN (3),37.91098918954407
KNN (3),7.960907011445498
KNN (3),17.676543852988026
KNN (3),16.529385589083276
KNN (3),50.84149083046588
KNN (3),8.006031154812103
KNN (3),35.777940993900046
KNN (3),29.828599357350587
KNN (3),13.711632429901666
KNN (3),19.524351114352704
KNN (3),38.775849475325955
KNN (3),37.58471639865674
KNN (3),24.283793419936146
KNN (3),12.151858911919796
KNN (3),11.645511428431004
KNN (3),16.75301154971334
KNN (3),37.40288728677438
KNN (3),60.40323565235806
KNN (3),74.68366585946006
KNN (3),26.30440428393712
KNN (3),28.110791896044837
KNN (3),34.15596219742579
KNN (3),16.865978745029842
KNN (3),8.296046910572548
KNN (3),16.704912082472255
KNN (3),18.92132950520148
KNN (3),10.229030170606189
KNN (3),41.54595953028722
KNN (3),23.89578170613164
KNN (3),12.386155214372222
KNN (3),64.31009066715048
KNN (3),37.645189118715535
KNN (3),11.469394645194187
KNN (3),42.206537525859815
KNN (3),50.04458857463491
KNN (3),23.848183285824653
KNN (3),50.461793810367176
KNN (3),33.67730193214162
KNN (3),12.131708674817276
KNN (3),8.168791126693149
KNN (3),52.08540865868576
KNN (3),22.36241016724881
KNN (3),37.12310288791535
KNN (3),47.84970665115434
KNN (3),25.891843355776924
KNN (3),41.694777355832834
KNN (3),37.4025768730416
KNN (3),78.79731336948953
KNN (3),50.209981382739606
KNN (3),24.878248071289317
KNN (3),48.22871338984826
KNN (3),30.919164884336336
KNN (3),19.856228453776698
KNN (3),8.936263813427049
KNN (3),26.50985802787138
KNN (3),26.251926017711742
KNN (3),37.47057487486673
KNN (3),35.46802566729182
KNN (3),26.67399481472125
KNN (3),75.45327918148418
KNN (3),30.379801742344792
KNN (3),64.913215251492
KNN (3),40.983546307119745
KNN (3),23.748839942676796
KNN (3),53.72016092088449
KNN (3),18.46393627814351
KNN (3),8.274087352952199
KNN (3),29.70395188589153
KNN (3),16.14630408521127
KNN (3),29.05036993778264
KNN (3),37.17657303453269
KNN (3),42.800334120692085
KNN (3),66.76715303277008
KNN (3),30.37863874936992
KNN (3),39.70325475267783
KNN (3),7.46846047395368
KNN (3),32.51761750982941
KNN (3),30.55328848295202
KNN (3),8.191717312531637
KNN (3),63.95739751287267
KNN (3),27.086227673321343
KNN (3),8.072889260058519
KNN (3),93.858482297529
KNN (3),26.186481280192883
KNN (3),62.69426933068772
KNN (3),56.583515911367535
KNN (3),57.367066352680865
KNN (3),27.818499829759965
KNN (3),16.680598391741242
KNN (3),27.126940017201782
KNN (3),41.8340839168419
KNN (3),43.03450302158024
KNN (3),24.61557860991209
KNN (3),24.17675756596017
KNN (3),40.57938941254616
KNN (3),16.54637407947293
KNN (3),8.910090844661328
KNN (3),32.862096195309654
KNN (3),18.404085182382143
KNN (3),35.011681576628106
KNN (3),53.71798054060757
KNN (3),66.42590535436644
KNN (3),45.01049069909433
KNN (3),41.05105557942075
KNN (3),42.31403774647254
KNN (3),65.11951186954998
KNN (3),18.75011635262969
KNN (3),36.635435680170254
KNN (3),25.019305559883257
KNN (3),32.47947635133597
KNN (3),11.976105437386057
KNN (3),18.674750231385104
KNN (3),24.996318560219525
KNN (3),33.03783804858308
KNN (3),9.74705038415122
KNN (3),20.143912592030983
KNN (3),27.436530914405033
KNN (3),11.77047498542208
KNN (3),19.29889996461582
KNN (3),42.53075579044381
KNN (3),12.49678300427068
KNN (3),41.92176641673297
KNN (3),41.217542154634224
KNN (3),24.16501437654229
KNN (3),16.42971814262922
KNN (3),8.705186341568503
KNN (3),34.213983060509875
KNN (3),19.42215592370417
KNN (3),49.167026109534554
KNN (3),6.627853719629821
KNN (3),17.468995357808783
KNN (3),7.291559717585745
KNN (3),25.670802201853295
KNN (3),40.66431429853046
KNN (3),18.38771529129659
KNN (3),32.65736474730142
KNN (3),30.463295902151135
KNN (3),16.559573229603945
KNN (3),50.55316424347854
KNN (3),32.84749071242975
KNN (3),50.89826229741566
KNN (3),51.39629021233373
KNN (3),10.289758054441258
KNN (3),49.90639502417185
KNN (3),24.99631745403195
KNN (3),23.218578259350952
KNN (3),37.37889412917256
KNN (3),17.31109155045883
KNN (3),8.629000416466205
KNN (3),13.768678614838691
KNN (3),52.20226487369449
KNN (3),33.44437481389454
KNN (3),53.23482929231444
KNN (3),16.569911494582943
KNN (3),16.16216898128545
KNN (3),12.1998083197691
KNN (3),33.725445722961354
KNN (3),26.25872062884357
KNN (3),23.48798605596627
KNN (3),26.14507424145457
KNN (3),41.46646855861431
KNN (3),33.48642533823668
KNN (3),49.02363083096208
KNN (3),97.14993408076089
KNN (3),24.99631801308676
KNN (3),97.031481413804
KNN (3),39.24750623976104
KNN (3),9.474703529670592
KNN (3),11.749449312400383
KNN (3),55.64175037515469
KNN (3),83.73471321011364
KNN (3),35.5905386613035
KNN (3),13.373884077972503
KNN (3),25.18794580480605
KNN (3),33.030664362629715
KNN (3),14.169491433913466
KNN (3),26.486150988816533
KNN (3),18.420084666817583
KNN (3),11.776685195642798
KNN (3),33.22294541475481
KNN (3),42.29028484389557
KNN (3),25.65476531748631
KNN (3),37.71294962233113
KNN (3),29.881008762483127
KNN (3),18.708262847258847
KNN (3),34.49623477317948
KNN (3),11.017847878072113
KNN (3),26.423455832077337
KNN (3),23.44469215401426
KNN (3),30.24196392195748
KNN (3),30.121522904531854
KNN (3),26.368062902201043
KNN (3),18.68254733204804
KNN (3),18.412968513862225
KNN (3),12.913157158227964
KNN (3),24.945586982279245
KNN (3),93.04773458657868
KNN (3),86.51937994047734
KNN (3),37.063407059510126
KNN (3),47.83705224951488
KNN (3),25.00762497328678
KNN (3),29.82516141606831
KNN (3),26.252219222180333
KNN (3),22.692720286610687
KNN (3),28.165799703039937
KNN (3),6.744148716325593
KNN (3),24.65631404995686
KNN (3),20.96074015350941
KNN (3),33.36727298763574
KNN (3),11.149719690827585
KNN (3),29.877717697447196
KNN (3),16.712405005517088
KNN (3),38.670045935344454
KNN (3),11.587569812868384
KNN (3),55.636080733474174
KNN (3),7.568185200022885
KNN (3),11.690345344084731
KNN (3),30.033672461318552
KNN (3),34.391179510457796
KNN (3),37.095653446979895
KNN (3),23.54173002582036
KNN (3),38.252162270552525
KNN (3),21.21874096255318
KNN (3),50.254600520903765
KNN (3),49.985446599433025
KNN (3),52.87094155228887
KNN (3),36.803500998312906
KNN (3),30.21845262977942
KNN (3),55.377716363983644
KNN (3),15.194800735840287
KNN (3),43.03790844348224
KNN (3),9.85480042721997
KNN (3),28.67472288876342
KNN (3),65.8304450111747
KNN (3),5.5687460042537245
KNN (3),0.20805681108602997
KNN (3),51.170075827349066
KNN (3),10.11174173198966
KNN (3),29.46542179057021
KNN (3),10.692530116694044
KNN (3),66.89934953729508
KNN (3),0.3516844574161921
KNN (3),29.39027531761215
KNN (3),62.964852653017736
KNN (3),65.53325120147889
KNN (3),50.53650777430365
KNN (3),20.132091560053915
KNN (3),46.583488275998526
KNN (3),59.22965806302362
KNN (3),99.30782952723716
KNN (3),33.89101629077863
KNN (3),37.904182288090446
KNN (3),41.868257796122904
KNN (3),0.2850696617386486
KNN (3),29.666208192353064
KNN (3),26.983076779289384
KNN (3),47.82757269574141
KNN (3),34.390908186467414
KNN (3),34.964697832165
KNN (3),18.735985213661305
KNN (3),52.15158482840965
KNN (3),48.8205888494885
KNN (3),36.28340437904058
KNN (3),8.448438781858822
KNN (3),11.91653711557599
KNN (3),26.401397353388056
KNN (3),13.71676062700862
KNN (3),64.8120148677235
KNN (3),60.64768594433626
KNN (3),73.02632503164287
KNN (3),61.135895022636696
KNN (3),29.098753885260873
KNN (3),71.12767148569358
KNN (3),18.58682051689447
KNN (3),24.907999674603985
KNN (3),18.63530268259041
KNN (3),18.92202075794095
KNN (3),58.82070093043492
KNN (3),24.996334591522047
KNN (3),23.36369865339169
KNN (3),43.057106581233
KNN (3),33.32364146957281
KNN (3),23.837099724117515
KNN (3),34.82779182604384
KNN (3),18.40854152105971
KNN (3),36.49763077829961
KNN (3),41.68630360461945
KNN (3),52.796085429920865
KNN (3),18.82807591124731
KNN (3),17.066578065753426
KNN (3),16.294913411155594
KNN (3),16.252039090088026
KNN (3),26.088963233981612
KNN (3),74.25655622050932
KNN (3),19.283801035466222
KNN (3),27.29971317334425
KNN (3),11.84683236097759
KNN (3),26.80517580705058
KNN (3),26.080472053422707
KNN (3),35.01380821850977
KNN (3),6.995970602449171
KNN (3),58.79491470215047
KNN (3),67.82080699748495
KNN (3),59.393418794607065
KNN (3),49.998662975799
KNN (3),26.645055326779385
KNN (3),59.25130179976277
KNN (3),8.714017481845486
KNN (3),13.737731729232932
KNN (3),9.06645301662249
KNN (3),9.080732905310642
KNN (3),65.05614909392656
KNN (3),15.225137376161577
KNN (3),16.336217267413293
KNN (3),74.97952690371218
KNN (3),40.257197083922115
KNN (4),50.47452299108928
KNN (4),36.86333084975252
KNN (4),30.827350906404195
KNN (4),93.50529558239352
KNN (4),125.74984712699118
KNN (4),101.59518577497694
KNN (4),102.90062566264444
KNN (4),93.69287126539916
KNN (4),75.5598277280873
KNN (4),64.42665716821789
KNN (4),89.2327344464175
KNN (4),66.06098540899617
KNN (4),39.01339450285936
KNN (4),69.8918550896382
KNN (4),72.6796645577106
KNN (4),62.21062652508737
KNN (4),72.33930066209417
KNN (4),51.37634360826055
KNN (4),90.47811354461896
KNN (4),71.34230009443526
KNN (4),80.29488794484217
KNN (4),69.04244483635706
KNN (4),37.82083168340604
KNN (4),31.660689648801604
KNN (4),14.72228492071972
KNN (4),32.08426390609355
KNN (4),20.02292803998298
KNN (4),13.153639894102918
KNN (4),40.15756415711179
KNN (4),60.440229553090006
KNN (4),13.528125325159383
KNN (4),40.5652030232259
KNN (4),14.041138680593104
KNN (4),19.56841549771846
KNN (4),13.778676140702608
KNN (4),36.855022633438786
KNN (4),32.83932721784737
KNN (4),33.51237105482133
KNN (4),32.506886584968456
KNN (4),62.58339340985288
KNN (4),43.038661955515515
KNN (4),51.43982221149195
KNN (4),25.904095342656777
KNN (4),44.320053674732826
KNN (4),30.771273816664923
KNN (4),5.777192632976904
KNN (4),6.789257283344456
KNN (4),8.775546099317266
KNN (4),37.345474336134586
KNN (4),30.272348487075075
KNN (4),20.211803905779917
KNN (4),32.380802615476235
KNN (4),56.17931181670619
KNN (4),32.035003570425516
KNN (4),13.158211082027814
KNN (4),31.189849344984804
KNN (4),56.466954749497454
KNN (4),25.197631066041723
KNN (4),3.4755072626166865
KNN (4),13.09336656479392
KNN (4),15.14431355158654
KNN (4),8.12548467769056
KNN (4),26.02667937730273
KNN (4),13.06294935059107
KNN (4),19.206580773486618
KNN (4),18.716035941038456
KNN (4),40.01197377256307
KNN (4),17.783509910598355
KNN (4),37.75452998566052
KNN (4),61.97944068082281
KNN (4),38.798433165801235
KNN (4),40.57451388243701
KNN (4),58.09729312791467
KNN (4),14.143073809285514
KNN (4),12.4961801337064
KNN (4),38.011066645992635
KNN (4),137.83865023392343
KNN (4),59.33384530040244
KNN (4),51.23544240982125
KNN (4),33.690650478371666
KNN (4),96.74858187079826
KNN (4),16.7775941948645
KNN (4),38.81483882502944
KNN (4),38.017224973306305
KNN (4),18.941579302419413
KNN (4),75.38700495841151
KNN (4),14.070128503584492
KNN (4),28.446196806438035
KNN (4),20.39187896872185
KNN (4),38.4105574865588
KNN (4),96.30406004774686
KNN (4),65.96707251435359
KNN (4),69.59851145223108
KNN (4),30.24906059106097
KNN (4),39.32252099056904
KNN (4),21.36201995651593
KNN (4),93.16536690898644
KNN (4),63.79387712905594
KNN (4),37.7845470398658
KNN (4),28.05470626820234
KNN (4),7.332698474924756
KNN (4),22.15886874971621
KNN (4),37.53807823122019
KNN (4),27.623167954825373
KNN (4),31.415912042333925
KNN (4),28.55430784012875
KNN (4),6.788996215683596
KNN (4),20.50655332203651
KNN (4),58.799784245831304
KNN (4),41.61725286105739
KNN (4),40.19341720059952
KNN (4),14.697017963971192
KNN (4),41.0499467622133
KNN (4),48.92448773896142
KNN (4),69.19148565461667
