cp,tag,x_cal,y_cal,x_est,y_est,error
E_19,664B1E61,186316.00164026293,447941.1717810293,186331.84685315494,447972.38759671064,35.00711242367413
E_19,78521E33,186316.00164026293,447941.1717810293,186295.48025149453,447934.55597486766,21.561453757856235
E_2,524B0778,186335.23856924975,447765.4714333829,186307.49018440422,447788.0195805236,35.7546053119709
E_2,664B1E61,186335.23856924975,447765.4714333829,186326.91762478917,447789.86671872484,25.775338283540993
E_2,78521E33,186335.23856924975,447765.4714333829,186321.05115206356,447791.212834534,29.392219032210342
E_20,524B0778,186315.18079509455,447916.18899299274,186316.120140719,447912.857224505,3.4616544394489246
E_20,664B1E61,186315.18079509455,447916.18899299274,186369.5029278018,447919.683256133,54.43440067418548
E_20,78521E33,186315.18079509455,447916.18899299274,186283.72996900132,447915.85924197483,31.45255470833306
E_21,524B0778,186314.35995267096,447891.20620477287,186317.2406352668,447897.9757761831,7.356998660902562
E_21,664B1E61,186314.35995267096,447891.20620477287,186330.29229047964,447917.4141958591,30.67080345909368
E_21,78521E33,186314.35995267096,447891.20620477287,186327.0599987994,447932.4663794535,43.17051292653105
E_22,524B0778,186313.53911299256,447866.2234163368,186309.41832481208,447877.1165861575,11.646546439665583
E_22,664B1E61,186313.53911299256,447866.2234163368,186329.4295067617,447889.13253505423,27.880680309974974
E_22,78521E33,186313.53911299256,447866.2234163368,186321.70098492634,447869.82114382496,8.919629843354956
E_23,524B0778,186312.71827605885,447841.2406277053,186318.93231550985,447843.2925827147,6.5440664467344
E_23,664B1E61,186312.71827605885,447841.2406277053,186364.13727267866,447805.5878204809,62.570247533206086
E_23,78521E33,186312.71827605885,447841.2406277053,186366.43005440384,447787.2102379569,76.18555079111441
E_24,524B0778,186311.89744186928,447816.2578388777,186206.5122056717,447808.9915586847,105.63544308736783
E_24,664B1E61,186311.89744186928,447816.2578388777,186281.92986715992,447806.4972965776,31.51703856570655
E_24,78521E33,186311.89744186928,447816.2578388777,186263.38944965883,447801.4875265591,50.70687758359117
E_3,524B0778,186334.41774349537,447740.4886466979,186340.77548635373,447759.78725257266,20.318884884814903
E_3,664B1E61,186334.41774349537,447740.4886466979,186320.7393053088,447761.519122464,25.087458663107
E_3,78521E33,186334.41774349537,447740.4886466979,186332.81575822414,447807.5890735618,67.11954739212729
E_4,524B0778,186333.59692048526,447715.5058598192,186353.53631971666,447708.8049138539,21.035263690743054
E_4,664B1E61,186333.59692048526,447715.5058598192,186411.096126412,447690.3114684283,81.49162089954227
E_4,78521E33,186333.59692048526,447715.5058598192,186314.2490121153,447705.3815225057,21.836752604939228
E_5,524B0778,186332.77610021963,447690.5230727358,186333.1115242618,447660.6273075579,29.89764681142197
E_5,664B1E61,186332.77610021963,447690.5230727358,186374.4782008748,447617.23784232157,84.31957184379625
E_5,78521E33,186332.77610021963,447690.5230727358,186371.1227651436,447674.23894887866,41.66100575582043
E_6,524B0778,186331.95528269937,447665.5402854519,186286.4129245489,447660.4443312374,45.82657673514751
E_6,664B1E61,186331.95528269937,447665.5402854519,186385.6511242492,447588.1889441776,94.16195302075971
E_6,78521E33,186331.95528269937,447665.5402854519,186366.91107564577,447684.8365956283,39.92812350879841
E_7,524B0778,186331.13446792433,447640.5574979658,186357.07995538902,447619.9975899148,33.104050187936345
E_7,664B1E61,186331.13446792433,447640.5574979658,186329.22303782837,447601.988155223,38.616677286149255
E_7,78521E33,186331.13446792433,447640.5574979658,186345.23411734242,447626.5391404396,19.882516476691112
E_8,524B0778,186330.3136558935,447615.5747102783,186372.77221208988,447585.11235492857,52.25594786945959
E_8,664B1E61,186330.3136558935,447615.5747102783,186245.51462099497,447686.8199000039,110.75537629729918
E_8,78521E33,186330.3136558935,447615.5747102783,186354.5920194065,447605.8956377604,26.13662908020738
F_1,072D1E2A,186311.07661042488,447791.2750498602,186353.6959787119,447788.6420530043,42.70062324637816
F_1,2D2A784C,186311.07661042488,447791.2750498602,186346.9443733441,447852.3229129161,70.80492921061946
F_1,6119331E,186311.07661042488,447791.2750498602,186343.60637280016,447820.1956371292,43.5268400894984
F_10,072D1E2A,186303.6892509367,447566.42993958615,186340.8722280323,447536.79682445165,47.54676958811925
F_10,2D2A784C,186303.6892509367,447566.42993958615,186320.62527100276,447591.28502575867,30.076636851907722
F_10,6119331E,186303.6892509367,447566.42993958615,186321.75948163166,447515.5580416868,53.985954036701735
F_11,072D1E2A,186302.868446939,447541.4471485545,186309.84406609455,447520.2572109724,22.308579455780595
F_11,2D2A784C,186302.868446939,447541.4471485545,186275.6072573425,447511.6633962033,40.37628465243299
F_11,6119331E,186302.868446939,447541.4471485545,186323.81902494075,447527.91789950174,24.93927221348147
F_12,072D1E2A,186302.04764568596,447516.46435732656,186289.23800342725,447524.79700804176,15.281361285487321
F_12,2D2A784C,186302.04764568596,447516.46435732656,186251.65558042392,447552.63856915734,62.03171642758051
F_12,6119331E,186302.04764568596,447516.46435732656,186291.14856187406,447505.9025376549,15.177024171934226
F_13,072D1E2A,186301.22684717728,447491.4815658831,186338.05242814752,447465.5338507795,45.04894374889978
F_13,2D2A784C,186301.22684717728,447491.4815658831,186292.931450927,447510.71117679565,20.94257708110069
F_13,6119331E,186301.22684717728,447491.4815658831,186340.7035132356,447484.66046979744,40.061633951828746
F_14,072D1E2A,186300.40605141345,447466.49877424404,186339.35780279475,447520.0204270363,66.19521322031596
F_14,2D2A784C,186300.40605141345,447466.49877424404,186254.01302817403,447522.05511369184,72.37968954155465
F_14,6119331E,186300.40605141345,447466.49877424404,186324.97152164858,447542.39755799016,79.77523238457529
F_15,2A786119,186299.58525839448,447441.51598240563,186247.0815117746,447594.360497507,161.61091920315897
F_15,4C524C66,186299.58525839448,447441.51598240563,186265.9400654408,447620.42806097236,182.04815534895843
F_15,78073433,186299.58525839448,447441.51598240563,186316.78766656623,447628.27250591625,187.54711920122583
F_16,072D1E2A,186293.481403957,448016.94099882204,186268.29492730982,447941.8806305573,79.17333825181743
F_16,2D2A784C,186293.481403957,448016.94099882204,186286.25690794844,448009.01712747075,10.722923098184495
F_16,6119331E,186293.481403957,448016.94099882204,186259.1819051167,447990.29479912773,43.43357662965801
F_17,072D1E2A,186292.6605503563,447991.95820864156,186261.6530167363,447968.8355873355,38.67974608574667
F_17,2D2A784C,186292.6605503563,447991.95820864156,186270.04167641266,447990.0993875621,22.695124460630122
F_17,6119331E,186292.6605503563,447991.95820864156,186282.26030523423,448007.0012042897,18.288160560036946
F_18,072D1E2A,186291.83969950007,447966.975418261,186351.70216947168,447786.51822934026,190.12709523969724
F_18,2D2A784C,186291.83969950007,447966.975418261,186294.56348589362,447951.11937563383,16.088290776614738
F_18,6119331E,186291.83969950007,447966.975418261,186282.58958639795,447992.7211563642,27.357039731647525
F_19,072D1E2A,186291.01885138897,447941.9926276905,186317.04659501245,447987.5417662396,52.4611042649457
F_19,2D2A784C,186291.01885138897,447941.9926276905,186310.371973375,447933.3286389929,21.203962619234535
F_19,6119331E,186291.01885138897,447941.9926276905,186321.31712049583,447977.31450478703,46.53622365958935
F_2,072D1E2A,186310.25578172551,447766.29226062074,186364.35592000946,447766.49778571876,54.10052867493977
F_2,2D2A784C,186310.25578172551,447766.29226062074,186317.87828917685,447811.7576943155,46.09998135465263
F_2,6119331E,186310.25578172551,447766.29226062074,186325.6683880808,447795.3727999463,32.912401950143746
F_20,072D1E2A,186290.19800602205,447917.00983690284,186293.29375537435,447926.3783182128,9.866717088652054
F_20,2D2A784C,186290.19800602205,447917.00983690284,186273.7855471458,447891.35824021086,30.45280314212854
F_20,6119331E,186290.19800602205,447917.00983690284,186290.6336028866,447920.6262632956,3.642565645610787
F_21,072D1E2A,186289.3771633999,447892.02704594465,186315.8541017361,447908.79900954996,31.342096720480267
F_21,2D2A784C,186289.3771633999,447892.02704594465,186256.89077288567,447882.41840901383,33.877595432852765
F_21,6119331E,186289.3771633999,447892.02704594465,186315.7949612102,447928.49852746894,45.034087153196
F_22,072D1E2A,186288.55632352177,447867.0442547656,186333.63559915056,447897.8046877829,54.574218552593834
F_22,2D2A784C,186288.55632352177,447867.0442547656,186319.89333481397,447856.599824785,33.03171800477292
F_22,6119331E,186288.55632352177,447867.0442547656,186345.47982251953,447882.0819954421,58.87629729187158
F_23,072D1E2A,186287.73548638893,447842.0614633876,186325.59035303554,447861.02717891213,42.34016171661452
F_23,2D2A784C,186287.73548638893,447842.0614633876,186270.19813019372,447835.91229549615,18.584163367646823
F_23,6119331E,186287.73548638893,447842.0614633876,186319.67641304174,447841.3451148367,31.94895852272093
F_24,072D1E2A,186286.91465200036,447817.0786718196,186315.9343336709,447784.1848704344,43.86506689643429
F_24,2D2A784C,186286.91465200036,447817.0786718196,186277.55820346237,447807.6940364582,13.251962500326874
F_24,6119331E,186286.91465200036,447817.0786718196,186331.84119453223,447792.91141191206,51.014220324396696
F_3,072D1E2A,186309.4349557705,447741.3094711955,186358.16966884251,447766.8121966839,55.00419316332021
F_3,2D2A784C,186309.4349557705,447741.3094711955,186295.60391063255,447775.4504204845,36.8361538161045
F_3,6119331E,186309.4349557705,447741.3094711955,186315.4825577725,447777.82166048896,37.00964005466476
F_4,072D1E2A,186308.61413255983,447716.3266815737,186351.55043416875,447781.95218635595,78.4234204417088
F_4,2D2A784C,186308.61413255983,447716.3266815737,186295.8518589141,447731.83756831585,20.086394304012437
F_4,6119331E,186308.61413255983,447716.3266815737,186355.9965916722,447751.42533971864,58.96620417758091
F_5,072D1E2A,186307.79331209432,447691.3438917445,186294.1096931392,447659.0224300698,35.09869388592259
F_5,2D2A784C,186307.79331209432,447691.3438917445,186280.72768175165,447757.00640146254,71.02192287116073
F_5,6119331E,186307.79331209432,447691.3438917445,186357.90732937984,447678.53571837343,51.7248879515183
F_6,072D1E2A,186306.9724943736,447666.3611017207,186323.49680757005,447685.93434474146,25.615713321387478
F_6,2D2A784C,186306.9724943736,447666.3611017207,186288.79937571764,447728.2056339724,64.4593547215269
F_6,6119331E,186306.9724943736,447666.3611017207,186359.33401981095,447618.35762443935,71.03564722890759
F_7,072D1E2A,186306.15167939712,447641.3783114908,186276.040279708,447681.8110249811,50.41329895399848
F_7,2D2A784C,186306.15167939712,447641.3783114908,186303.51760644864,447663.08365456486,21.864589139978722
F_7,6119331E,186306.15167939712,447641.3783114908,186345.91421072368,447668.3648205525,48.0554946788958
F_8,072D1E2A,186305.3308671654,447616.3955210575,186335.52627271818,447643.12563995545,40.326936070032666
F_8,2D2A784C,186305.3308671654,447616.3955210575,186321.730196935,447612.10289762984,16.951832726392414
F_8,6119331E,186305.3308671654,447616.3955210575,186300.01550087568,447534.13437474257,82.43269564824752
F_9,072D1E2A,186304.51005767874,447591.41273042926,186293.0101417124,447556.3374982627,36.91232827621373
F_9,2D2A784C,186304.51005767874,447591.41273042926,186321.33313959787,447577.581701357,21.77873849552533
F_9,6119331E,186304.51005767874,447591.41273042926,186347.61618513713,447522.6256696078,81.177570553189625
G_1,2A786119,186286.09382035543,447792.0958800439,186318.21068254276,447797.21530191,32.522320289353516
G_1,4C524C66,186286.09382035543,447792.0958800439,186315.69226734884,447806.8444937618,33.06946735314285
G_1,78073433,186286.09382035543,447792.0958800439,186368.22108378378,447804.7008122878,83.0889385845235
G_10,2A786119,186278.70645906057,447567.25074508536,186250.9418053602,447599.33930869674,42.43291069138933
G_10,4C524C66,186278.70645906057,447567.25074508536,186272.84252472583,447538.2111932409,29.62568644284784
G_10,78073433,186278.70645906057,447567.25074508536,186307.7242115737,447577.00217980356,30.6124229680649
G_11,2A786119,186277.88565486186,447542.26795130834,186275.97129171493,447583.4461281814,41.22265198708574
G_11,4C524C66,186277.88565486186,447542.26795130834,186316.05763051074,447502.45057792595,55.1590694991422
G_11,78073433,186277.88565486186,447542.26795130834,186319.55606679386,447500.2504017958,59.176834129768565
G_12,2A786119,186277.06485340698,447517.2851573273,186263.84824055893,447538.5420489198,25.0306670975604
G_12,4C524C66,186277.06485340698,447517.2851573273,186271.8727941337,447523.1450203512,7.829142619487254
G_12,78073433,186277.06485340698,447517.2851573273,186309.06889137658,447543.66579729994,41.47525300375129
G_13,2A786119,186276.2440546966,447492.3023631428,186270.45927912588,447502.6605961614,11.864089500313352
G_13,4C524C66,186276.2440546966,447492.3023631428,186245.28176654346,447490.3072166537,31.02650314153629
G_13,78073433,186276.2440546966,447492.3023631428,186309.60336535916,447467.4214304867,41.6161557296652
G_16,2A786119,186269.31946947673,448042.744646642,186222.49399734725,447949.5652931913,104.28334838142734
G_16,4C524C66,186269.31946947673,448042.744646642,186262.6022059921,448037.2769704148,8.661241946029346
G_16,78073433,186269.31946947673,448042.744646642,186268.2528221387,448008.05888801045,34.70215538537325
G_17,2A786119,186268.49861293368,448017.76185390964,186266.30681451465,448000.97867871454,16.925689053598486
G_17,4C524C66,186268.49861293368,448017.76185390964,186222.0498986024,448002.94189532753,48.75565849627169
G_17,78073433,186268.49861293368,448017.76185390964,186233.79886334707,448016.928807281,34.70974773833479
G_18,2A786119,186267.6777591348,447992.7790609913,186265.61072544943,447983.5774249909,9.43094551678994
G_18,4C524C66,186267.6777591348,447992.7790609913,186245.81328583424,448018.164408411,33.503299185748666
G_18,78073433,186267.6777591348,447992.7790609913,186252.88983487317,447968.29865276034,28.600228864859663
G_19,2A786119,186266.856908081,447967.7962678662,186247.09808339496,447976.8346934342,21.727961011606876
G_19,4C524C66,186266.856908081,447967.7962678662,186295.83015240895,447990.16109481204,36.60101598593615
G_19,78073433,186266.856908081,447967.7962678662,186240.1624897133,447988.765526288,33.945570708877234
G_2,2A786119,186285.27299145574,447767.1130880803,186199.55772029966,447697.6809981881,110.30830801059663
G_2,4C524C66,186285.27299145574,447767.1130880803,186309.70767450152,447772.6232485883,25.048265496266623
G_2,78073433,186285.27299145574,447767.1130880803,186293.32550948317,447777.8665702505,13.434300330356132
G_20,2A786119,186266.0360597704,447942.8134745461,186240.27417555664,447897.6251991568,52.01591017087466
G_20,4C524C66,186266.0360597704,447942.8134745461,186278.2490585361,447932.11349922913,16.237204520334625
G_20,78073433,186266.0360597704,447942.8134745461,186289.13766215253,447933.370496999,24.957040240716374
G_21,2A786119,186265.21521420483,447917.83068101964,186275.21620152437,447905.8457713373,15.60954219251417
G_21,4C524C66,186265.21521420483,447917.83068101964,186297.4670610146,447939.7390925579,38.98923080509175
G_21,78073433,186265.21521420483,447917.83068101964,186272.40904730264,447914.14793842705,8.081697076882108
G_22,2A786119,186264.39437138377,447892.84788730374,186274.07836348066,447898.17496757256,11.05248782506126
G_22,4C524C66,186264.39437138377,447892.84788730374,186254.64042079521,447877.43946205836,18.236203569444573
G_22,78073433,186264.39437138377,447892.84788730374,186312.9555720767,447874.8388742982,51.79299916178262
G_23,2A786119,186263.57353130693,447867.8650933823,186261.3515975373,447837.4279060873,30.51818081255124
G_23,4C524C66,186263.57353130693,447867.8650933823,186228.08768111974,447837.7191768584,46.562021504397954
G_23,78073433,186263.57353130693,447867.8650933823,186271.30465555686,447887.9500620668,21.521529899710067
G_24,2A786119,186262.75269397406,447842.88229926367,186283.39911025958,447839.98331976595,20.84894691735946
G_24,4C524C66,186262.75269397406,447842.88229926367,186266.52431780618,447865.7048965218,23.132144127562857
G_24,78073433,186262.75269397406,447842.88229926367,186250.86118873782,447872.5972144547,32.00600071229221
G_3,2A786119,186284.4521653013,447742.130295903,186306.77010489025,447725.4799420581,27.844653178964094
G_3,4C524C66,186284.4521653013,447742.130295903,186320.33168898863,447693.6733926471,60.294375303012174
G_3,78073433,186284.4521653013,447742.130295903,186305.46324966862,447757.0124163571,25.747682915185294
G_4,2A786119,186283.63134189023,447717.14750353195,186281.69645788494,447709.70603284333,7.688905131645358
G_4,4C524C66,186283.63134189023,447717.14750353195,186275.821246582,447752.2459290067,35.95687777786015
G_4,78073433,186283.63134189023,447717.14750353195,186304.29142696006,447717.34869503294,20.661064665517756
G_5,2A786119,186282.81052122408,447692.164710958,186316.1269227778,447670.82426115463,39.565103441034175
G_5,4C524C66,186282.81052122408,447692.164710958,186271.23985508538,447671.92763581825,23.31136043017977
G_5,78073433,186282.81052122408,447692.164710958,186308.14574007495,447658.3245946057,42.27323963170299
G_6,2A786119,186281.98970330262,447667.1819181903,186304.12295584456,447686.6338038094,29.4661962632323
G_6,4C524C66,186281.98970330262,447667.1819181903,186317.92563318877,447630.7492933355,51.17350105861844
G_6,78073433,186281.98970330262,447667.1819181903,186275.25391684126,447672.43351791723,8.541084178526571
G_7,2A786119,186281.16888812554,447642.19912520726,186275.8332907699,447652.49773336254,11.598703767128313
G_7,4C524C66,186281.16888812554,447642.19912520726,186349.37305831746,447605.7519403484,77.33179239939707
G_7,78073433,186281.16888812554,447642.19912520726,186246.68156116904,447664.6633393812,41.158433389259024
G_8,2A786119,186280.34807569307,447617.21633203316,186281.55857058923,447593.4700549299,23.7771102987388
G_8,4C524C66,186280.34807569307,447617.21633203316,186313.40476343164,447569.5310464733,58.02267714584011
G_8,78073433,186280.34807569307,447617.21633203316,186283.5367158868,447568.39120142855,48.92914065097335
G_9,2A786119,186279.52726600473,447592.2335386554,186297.4182636563,447597.43432731257,18.631586073780174
G_9,4C524C66,186279.52726600473,447592.2335386554,186300.9694457091,447533.8265018836,62.21855844467197
G_9,78073433,186279.52726600473,447592.2335386554,186307.39535235244,447548.60822455824,51.76676797674777
H_1,34556652,186261.9318593862,447817.8995049536,186277.07320844926,447779.44120431825,41.33160218533721
H_1,784C5552,186261.9318593862,447817.8995049536,186282.2011767145,447776.2856836556,46.28774511657285
H_1,78612A1E,186261.9318593862,447817.8995049536,186243.32305278027,447786.60886983806,36.40592711675427
H_10,34556652,186254.54447158624,447593.0543470917,186300.26242025185,447538.7390198848,70.99496883431834
H_10,784C5552,186254.54447158624,447593.0543470917,186264.85946923707,447588.57152499794,11.24699384106391
H_10,78612A1E,186254.54447158624,447593.0543470917,186246.5829588841,447609.0300248781,17.849592859251203
H_11,34556652,186253.7236644407,447568.0715507825,186260.18426208338,447532.37317263026,36.27827896412563
H_11,784C5552,186253.7236644407,447568.0715507825,186235.95647744866,447580.55910961016,21.716630933111944
H_11,78612A1E,186253.7236644407,447568.0715507825,186229.36597385645,447592.2313437535,34.30732701628435
H_12,34556652,186252.9028600399,447543.0887542515,186273.63561925243,447480.94216705445,65.51370547299469
H_12,784C5552,186252.9028600399,447543.0887542515,186232.49385969903,447526.03975446266,26.593151161778678
H_12,78612A1E,186252.9028600399,447543.0887542515,186225.90995062728,447546.7627496377,27.241795107083586
H_13,34556652,186252.08205838304,447518.10595752846,186246.52094216333,447467.4803197056,50.93016020570397
H_13,784C5552,186252.08205838304,447518.10595752846,186287.30578046886,447513.64885151037,35.50459676768266
H_13,78612A1E,186252.08205838304,447518.10595752846,186216.2168851514,447532.7921422845,38.75557603267024
H_14,34556652,186251.26125947066,447493.12316059734,186201.75884346673,447538.6993347188,67.2880140721702
H_14,784C5552,186251.26125947066,447493.12316059734,186153.12814773674,447546.5125004973,111.71628902506427
H_14,78612A1E,186251.26125947066,447493.12316059734,186252.0910454563,447530.48570096743,37.37175360734742
H_16,34556652,186244.33667590722,448043.56550467544,186237.59746996168,448020.2284927414,24.29059535674879
H_16,784C5552,186244.33667590722,448043.56550467544,186226.53954304772,447962.3062804546,83.18533199421715
H_16,78612A1E,186244.33667590722,448043.56550467544,186215.71619571786,447992.4615280852,58.57259008792678
H_17,34556652,186243.51581916632,448018.58270920435,186240.81744610815,448031.85099860147,13.539893673394374
H_17,784C5552,186243.51581916632,448018.58270920435,186203.9340168273,448013.2458995096,39.93996262046685
H_17,78612A1E,186243.51581916632,448018.58270920435,186193.3782361594,447997.62122286967,54.34299530883226
H_18,34556652,186242.69496516965,447993.5999135299,186232.615284544,447988.7622129034,11.18048786351452
H_18,784C5552,186242.69496516965,447993.5999135299,186264.72360039328,447961.94135391933,38.568447809446916
H_18,78612A1E,186242.69496516965,447993.5999135299,186228.0911704487,447997.19585699035,15.040000984797938
H_19,34556652,186241.87411391665,447968.6171176685,186250.5238994516,447963.5208676709,10.039449877295683
H_19,784C5552,186241.87411391665,447968.6171176685,186209.7831871749,447926.464435923,52.978072421370776
H_19,78612A1E,186241.87411391665,447968.6171176685,186222.60635291334,447938.1265027839,36.06832696593033
H_2,34556652,186261.111027542,447792.91671043873,186220.43478552997,447773.5615861753,45.04639274653401
H_2,784C5552,186261.111027542,447792.91671043873,186296.31092513,447745.8700977452,58.75726811331243
H_2,78612A1E,186261.111027542,447792.91671043873,186255.02226197298,447783.55966414633,11.163663443183287
H_20,34556652,186241.05326540765,447943.63432160125,186260.15601415889,447984.18259899627,44.822737640133894
H_20,784C5552,186241.05326540765,447943.63432160125,186231.71954726224,447950.2260655418,11.426696048977089
H_20,78612A1E,186241.05326540765,447943.63432160125,186206.96805044377,447941.2099409751,34.17132570671371
H_21,34556652,186240.23241964346,447918.6515253324,186277.84735574565,447954.2721369556,51.80454990036476
H_21,784C5552,186240.23241964346,447918.6515253324,186226.30969927763,447932.7935494598,19.845377013403148
H_21,78612A1E,186240.23241964346,447918.6515253324,186214.1805346689,447903.80756385543,29.984060816671544
H_22,34556652,186239.41157662304,447893.6687288764,186314.57390523478,447914.1738905451,77.90916054867044
H_22,784C5552,186239.41157662304,447893.6687288764,186229.3699411594,447894.4069094021,10.068731462944482
H_22,78612A1E,186239.41157662304,447893.6687288764,186230.85134858463,447883.50283115293,13.289957885312411
H_23,34556652,186238.59073634725,447868.68593221344,186273.14214031864,447864.3718868574,34.81968557767685
H_23,784C5552,186238.59073634725,447868.68593221344,186256.8071726817,447851.6771697439,24.92261128917727
H_23,78612A1E,186238.59073634725,447868.68593221344,186246.78750200392,447846.9958963414,23.18716505657748
H_24,34556652,186237.76989881558,447843.7031353547,186261.80543906376,447826.38402375643,29.625307113588807
H_24,784C5552,186237.76989881558,447843.7031353547,186241.32807782933,447797.496731178,46.34320257416931
H_24,78612A1E,186237.76989881558,447843.7031353547,186264.09491817842,447805.54388240696,46.35876648469446
H_3,34556652,186260.29019844203,447767.9339157196,186275.0273513415,447727.17480217677,43.34153910951313
H_3,784C5552,186260.29019844203,447767.9339157196,186268.10163921068,447760.5948963934,10.718200014579002
H_3,78612A1E,186260.29019844203,447767.9339157196,186242.35184363698,447761.25392427307,19.141756942297604
H_4,34556652,186259.46937208698,447742.9511207999,186290.71113673938,447729.81994425086,33.88916723906104
H_4,784C5552,186259.46937208698,447742.9511207999,186266.87771324816,447741.8423094647,7.490859853009391
H_4,78612A1E,186259.46937208698,447742.9511207999,186207.26094314916,447763.9820354425,56.285161657944364
H_5,34556652,186258.6485484763,447717.96832569066,186286.3451018556,447723.2412480057,28.194020267298583
H_5,784C5552,186258.6485484763,447717.96832569066,186216.0002439493,447714.15068352234,42.818830796207564
H_5,78612A1E,186258.6485484763,447717.96832569066,186234.91345175184,447711.6218504493,24.568934948612426
H_6,34556652,186257.8277276097,447692.98553037154,186283.78959666585,447693.24437495094,25.963159387978617
H_6,784C5552,186257.8277276097,447692.98553037154,186304.32089736828,447684.95564120525,47.18150012688916
H_6,78612A1E,186257.8277276097,447692.98553037154,186237.90811217704,447712.0985968868,27.606165807674458
H_7,34556652,186257.0069094875,447668.00273485336,186261.13362603448,447652.92896083056,15.628450107087895
H_7,784C5552,186257.0069094875,447668.00273485336,186274.65804616068,447677.809070447,20.192247116899363
H_7,78612A1E,186257.0069094875,447668.00273485336,186280.8777050739,447643.29528549535,34.35510057772458
H_8,34556652,186256.1860941094,447643.01993914286,186312.6629256606,447587.5068878345,79.19173800104268
H_8,784C5552,186256.1860941094,447643.01993914286,186257.1840405629,447655.88483788207,12.903546671132625
H_8,78612A1E,186256.1860941094,447643.01993914286,186296.26257010814,447654.49173264875,41.686040525804
H_9,34556652,186255.3652814754,447618.0371432175,186300.64552600388,447525.5449118089,102.98113135668044
H_9,784C5552,186255.3652814754,447618.0371432175,186227.02876731975,447619.9017092988,28.397792892482183
H_9,78612A1E,186255.3652814754,447618.0371432175,186253.95506343603,447602.21270078555,15.887154975050741
I_1,071E2A4C,186236.94906402743,447818.72033828887,186250.97959742442,447823.1894828062,14.725118679342412
I_1,19614B34,186236.94906402743,447818.72033828887,186117.25259178792,447761.08358435734,132.85044550300162
I_1,554B554C,186236.94906402743,447818.72033828887,186266.0905272396,447819.1992044542,29.145397423106026
I_10,071E2A4C,186229.5616744234,447593.8751557329,186246.55018679824,447570.38988718286,28.98564112760167
I_10,19614B34,186229.5616744234,447593.8751557329,186217.59714699394,447557.8343771083,37.97482903815592
I_10,554B554C,186229.5616744234,447593.8751557329,186228.6369110695,447597.2074289243,3.4582122379328863
I_11,071E2A4C,186228.74086707688,447568.8923566695,186245.6311078143,447539.73336235515,33.69758421000247
I_11,19614B34,186228.74086707688,447568.8923566695,186186.57324162876,447562.2934764895,42.68083710006361
I_11,554B554C,186228.74086707688,447568.8923566695,186251.1421765942,447541.0239388973,35.755662170005316
I_12,071E2A4C,186227.92006247377,447543.90955740726,186219.31039264242,447535.44463290257,12.073995257367178
I_12,19614B34,186227.92006247377,447543.90955740726,186222.77385841843,447516.88800202776,27.507233072531463
I_12,554B554C,186227.92006247377,447543.90955740726,186232.85626849427,447561.8558653332,18.612793934511735
I_13,071E2A4C,186227.09926061545,447518.9267579286,186202.16505149033,447501.777756524,30.26223775386564
I_13,19614B34,186227.09926061545,447518.9267579286,186241.21452495002,447500.98084650567,22.831916784083273
I_13,554B554C,186227.09926061545,447518.9267579286,186210.29588021894,447502.13073305285,23.758367881177346
I_14,071E2A4C,186226.27846150094,447493.943958266,186183.48248735527,447509.5357475052,45.5477693719109
I_14,19614B34,186226.27846150094,447493.943958266,186237.76213673723,447529.577091058,37.43788121016319
I_14,554B554C,186226.27846150094,447493.943958266,186183.19709698492,447503.8656645353,44.20909661887639
I_15,071E2A4C,186225.45766513108,447468.9611583936,186203.69621996424,447503.05235530727,40.44465604695393
I_15,19614B34,186225.45766513108,447468.9611583936,186222.2072454749,447513.54717272863,44.70433874050596
I_15,554B554C,186225.45766513108,447468.9611583936,186170.3421451291,447512.0625888932,69.96752000894818
I_16,071E2A4C,186219.3538795939,448044.38636290375,186219.12713681764,448045.5359632142,1.171747908176228
I_16,19614B34,186219.3538795939,448044.38636290375,186215.40528015693,447952.42310079385,92.04799300043368
I_16,554B554C,186219.3538795939,448044.38636290375,186223.72487501465,448014.60880297614,30.09665556520343
I_17,071E2A4C,186218.53302265477,448019.4035646909,186217.37826250552,448032.6023298554,13.249183856722173
I_17,19614B34,186218.53302265477,448019.4035646909,186214.5443795739,448041.5799807537,22.532259163637818
I_17,554B554C,186218.53302265477,448019.4035646909,186236.2873749303,448047.8972866298,33.572447254510436
I_18,071E2A4C,186217.71216845934,447994.4207662757,186219.7949383913,447994.4859576859,2.0837899388982457
I_18,19614B34,186217.71216845934,447994.4207662757,186201.69130696394,448022.476950623,32.30816434249918
I_18,554B554C,186217.71216845934,447994.4207662757,186257.26581886652,447990.33613826876,39.763996862596905
I_19,071E2A4C,186216.89131700835,447969.43796766904,186222.32829524876,448009.6451519508,40.573124112593185
I_19,19614B34,186216.89131700835,447969.43796766904,186268.2537796699,447948.22418945224,55.57091826567727
I_19,554B554C,186216.89131700835,447969.43796766904,186261.26643671124,448009.4120333236,59.725012964427926
I_2,071E2A4C,186236.12823198392,447793.73754103144,186232.91419855927,447814.08304219565,20.597801544765133
I_2,19614B34,186236.12823198392,447793.73754103144,186258.78947592643,447787.6213557154,23.472104716923766
I_2,554B554C,186236.12823198392,447793.73754103144,186251.34989980975,447790.0933129908,15.651823197699565
I_20,071E2A4C,186216.07046830078,447944.45516886073,186201.93666909033,447963.8208676671,23.97487373022066
I_20,19614B34,186216.07046830078,447944.45516886073,186190.94422913418,447975.6596995489,40.063083133058235
