tag,cp,error,x_cal,y_cal,x_est,y_est
664B1E61,E_19,50.09073307271742,186316.00164026287,447941.1717810293,186317.64656436644,447991.23549807526
664B1E61,E_2,37.149825862890786,186335.2385692498,447765.47143338004,186369.09866867083,447780.7555175476
524B0778,E_2,20.00548144537213,186335.2385692498,447765.47143338004,186344.1622904534,447783.37636252656
78521E33,E_2,70.0256494084787,186335.2385692498,447765.47143338004,186393.38181170652,447804.4964885587
524B0778,E_20,18.552055339670485,186315.18079509455,447916.18899298995,186332.06246866297,447923.88235732913
78521E33,E_20,18.55831040703095,186315.18079509455,447916.18899298995,186332.06620174047,447923.88924802246
664B1E61,E_20,52.4726431650494,186315.18079509455,447916.18899298995,186365.24266926476,447931.9111758948
524B0778,E_21,33.63089711717597,186314.35995267096,447891.20620477287,186337.66807833506,447915.4501425498
78521E33,E_21,44.71101035608487,186314.35995267096,447891.20620477287,186332.25717050678,447932.1789279042
664B1E61,E_21,56.27513236960534,186314.35995267096,447891.20620477287,186365.65832119685,447914.3442234823
524B0778,E_22,31.99654879783605,186313.53911299256,447866.22341633396,186281.56378674178,447867.388597062
78521E33,E_22,16.716994044435225,186313.53911299256,447866.22341633396,186330.24715755216,447865.67648226494
664B1E61,E_22,15.974180657831194,186313.53911299256,447866.22341633396,186315.2230844517,447882.10858828184
524B0778,E_23,34.51836752799371,186312.71827605885,447841.2406277053,186289.74640385556,447867.0051534
664B1E61,E_23,81.8014144159861,186312.71827605885,447841.2406277053,186310.0320736751,447759.48333006643
78521E33,E_23,16.794875067168128,186312.71827605885,447841.2406277053,186312.20178283035,447824.4536963816
524B0778,E_24,23.39948589893268,186311.89744186934,447816.2578388777,186296.20150522783,447833.6121902997
664B1E61,E_24,24.129576177870195,186311.89744186934,447816.2578388777,186311.105074741,447792.14127608656
78521E33,E_24,38.919080580151345,186311.89744186934,447816.2578388777,186350.80220931297,447815.20242267475
524B0778,E_3,21.727110662192413,186334.41774349537,447740.4886466951,186314.9021720061,447750.039029262
664B1E61,E_3,26.11525576030996,186334.41774349537,447740.4886466951,186309.94315445746,447749.5991392642
78521E33,E_3,82.03198637414232,186334.41774349537,447740.4886466951,186369.95882848688,447814.42157620634
524B0778,E_4,23.912725861372124,186333.59692048532,447715.5058598167,186357.5030962968,447714.9462026077
664B1E61,E_4,85.30125164707678,186333.59692048532,447715.5058598167,186414.28878640482,447687.8449432197
78521E33,E_4,36.101712088513004,186333.59692048532,447715.5058598167,186343.04410477882,447680.66214697424
524B0778,E_5,34.13513895674121,186332.77610021963,447690.5230727358,186340.0779972436,447657.1780579443
78521E33,E_5,66.24736771303512,186332.77610021963,447690.5230727358,186389.1737552327,447655.7665159741
664B1E61,E_5,41.41722350647458,186332.77610021963,447690.5230727358,186364.75203956917,447664.199590715
524B0778,E_6,23.221276282098376,186331.95528269946,447665.5402854495,186315.18456385552,447649.4788203349
78521E33,E_6,35.39263972522722,186331.95528269946,447665.5402854495,186363.42258947357,447681.74051850656
664B1E61,E_6,59.28383514773339,186331.95528269946,447665.5402854495,186330.10261307738,447606.2854061137
524B0778,E_7,101.89889645904526,186331.13446792436,447640.55749796296,186411.99902984974,447578.55501636595
78521E33,E_7,74.24897291964771,186331.13446792436,447640.55749796296,186362.04631506762,447573.04921931645
664B1E61,E_7,145.43911557324,186331.13446792436,447640.55749796296,186385.3692729129,447505.608906764
78521E33,E_8,15.642618503953916,186330.31365589346,447615.5747102815,186321.25646344954,447628.3284853577
524B0778,E_8,78.65805107012166,186330.31365589346,447615.5747102815,186387.1232823794,447561.1710767937
664B1E61,E_8,175.77436171523155,186330.31365589346,447615.5747102815,186307.8210207252,447441.2454023623
2D2A784C,F_1,74.95732488954329,186311.0766104249,447791.2750498574,186321.27463589975,447865.53540826624
072D1E2A,F_1,17.435494046747376,186311.0766104249,447791.2750498574,186295.22853117363,447798.54380743345
6119331E,F_1,13.126659697910043,186311.0766104249,447791.2750498574,186302.0918046575,447800.8449223825
072D1E2A,F_10,9.834727651092567,186303.68925093676,447566.42993958615,186310.81859868031,447559.65540870035
2D2A784C,F_10,42.61548082332162,186303.68925093676,447566.42993958615,186336.97130230852,447593.04542872857
6119331E,F_10,26.885432417891185,186303.68925093676,447566.42993958615,186311.4860348614,447540.699866972
2D2A784C,F_11,52.89410323090082,186302.86844693904,447541.447148552,186252.09448608567,447526.62179675646
072D1E2A,F_11,14.049147003662677,186302.86844693904,447541.447148552,186316.87545855512,447542.5344190416
6119331E,F_11,18.538922275305325,186302.86844693904,447541.447148552,186311.88315059533,447557.64673981594
072D1E2A,F_12,12.289001669387243,186302.04764568596,447516.46435732656,186310.60498456194,447507.64440758794
2D2A784C,F_12,91.54403916096116,186302.04764568596,447516.46435732656,186222.04378476163,447560.9581023151
6119331E,F_12,35.01783362738561,186302.04764568596,447516.46435732656,186325.7377971284,447490.67627099605
2D2A784C,F_13,26.467594984328546,186301.2268471773,447491.48156587995,186325.92390257563,447481.96373845416
072D1E2A,F_13,56.89905208856456,186301.2268471773,447491.48156587995,186351.49295361142,447464.8203454928
6119331E,F_13,52.34054912266453,186301.2268471773,447491.48156587995,186350.2745932517,447473.2099570979
2D2A784C,F_14,53.57930121718316,186300.40605141345,447466.49877424404,186268.93721848275,447509.86297691055
6119331E,F_14,51.13462769905848,186300.40605141345,447466.49877424404,186350.53338675902,447456.3992494496
072D1E2A,F_14,58.94045629950959,186300.40605141345,447466.49877424404,186359.32802406265,447465.022790531
2A786119,F_15,39.021102684300914,186299.58525839454,447441.5159823996,186281.96958911722,447476.3345787327
4C524C66,F_15,23.704225874222452,186299.58525839454,447441.5159823996,186317.1907395802,447457.3885170591
78073433,F_15,53.380888230672404,186299.58525839454,447441.5159823996,186348.1128858337,447463.75533048855
2D2A784C,F_16,32.83437910495902,186293.481403957,448016.94099882204,186292.40315529064,447984.1243288048
072D1E2A,F_16,24.976352172137954,186293.481403957,448016.94099882204,186284.3677628187,447993.6867580684
6119331E,F_16,18.778989182488182,186293.481403957,448016.94099882204,186277.02281276378,448025.9834105938
2D2A784C,F_17,17.218282814691282,186292.6605503563,447991.95820864156,186292.095122196,447974.7492123291
6119331E,F_17,34.86645666247349,186292.6605503563,447991.95820864156,186285.02009544498,448025.9772216923
072D1E2A,F_17,0.86987660513028775,186292.6605503563,447991.95820864156,186292.63198728644,447991.0888011081
2D2A784C,F_18,0.4912213906053327,186291.8396995001,447966.97541825817,186291.82357106282,447966.48446171416
6119331E,F_18,16.251102423969918,186291.8396995001,447966.97541825817,186292.37337017027,447983.2177557011
072D1E2A,F_18,270.149636880374,186291.8396995001,447966.97541825817,186391.88459719715,447716.0335031635
6119331E,F_19,41.53927035561484,186291.01885138897,447941.9926276905,186292.3829538843,447983.50949421554
072D1E2A,F_19,34.278926721691974,186291.01885138897,447941.9926276905,186300.4822880936,447974.9393753741
2D2A784C,F_19,40.44624764824802,186291.01885138897,447941.9926276905,186292.34706018676,447982.4170610225
072D1E2A,F_2,111.42700245190278,186310.25578172557,447766.29226062074,186416.37114735798,447800.2849959052
2D2A784C,F_2,63.09972011580267,186310.25578172557,447766.29226062074,186287.17555272448,447825.01940688165
6119331E,F_2,53.35883359563499,186310.25578172557,447766.29226062074,186294.69446983913,447817.3315660143
2D2A784C,F_20,16.995749905079553,186290.19800602205,447917.00983690284,186289.5693796266,447900.0257165638
072D1E2A,F_20,9.242007018691007,186290.19800602205,447917.00983690284,186291.3214542658,447926.1833072264
6119331E,F_20,25.287144097027717,186290.19800602205,447917.00983690284,186298.22985925616,447940.9875138172
072D1E2A,F_21,25.532379083732383,186289.3771633999,447892.02704594465,186299.08291381743,447915.64273544354
2D2A784C,F_21,36.747336479480715,186289.3771633999,447892.02704594465,186306.76645610892,447924.39955337637
6119331E,F_21,58.943897504073234,186289.3771633999,447892.02704594465,186332.56792083595,447932.1386592888
2D2A784C,F_22,23.24778179931826,186288.55632352177,447867.0442547628,186305.69230648948,447882.75467952853
072D1E2A,F_22,19.075964560561086,186288.55632352177,447867.0442547628,186305.715551148,447875.37812128366
6119331E,F_22,71.75902323560327,186288.55632352177,447867.0442547628,186348.35334832277,447906.7138053108
6119331E,F_23,45.63479205547425,186287.73548638893,447842.0614633876,186302.9293413597,447799.03030006296
2D2A784C,F_23,18.315440002109455,186287.73548638893,447842.0614633876,186295.43756092276,447825.4442015691
072D1E2A,F_23,99.18257635799812,186287.73548638893,447842.0614633876,186386.8200594047,447846.46950641053
2D2A784C,F_24,13.181162312938545,186286.91465200036,447817.07867181674,186294.83200704772,447827.6171028657
072D1E2A,F_24,55.04033946816369,186286.91465200036,447817.07867181674,186310.28716140141,447767.24730846926
6119331E,F_24,18.74813090100388,186286.91465200036,447817.07867181674,186303.25893240402,447807.89407000894
2D2A784C,F_3,39.006316637940394,186309.4349557705,447741.3094711955,186346.7820741234,447752.5649360191
6119331E,F_3,7.850018490683261,186309.4349557705,447741.3094711955,186309.69273873972,447749.15525593923
072D1E2A,F_3,10.58588335170953,186309.4349557705,447741.3094711955,186301.6812485092,447748.5164782055
2D2A784C,F_4,32.17208697636174,186308.61413255983,447716.3266815737,186309.67059478984,447748.4814178962
072D1E2A,F_4,59.07667220467335,186308.61413255983,447716.3266815737,186351.78367430664,447756.65587526944
6119331E,F_4,58.003091731922375,186308.61413255983,447716.3266815737,186310.5188371502,447774.298491541
2D2A784C,F_5,22.354363459251942,186307.79331209432,447691.3438917445,186293.2604112478,447708.3295432967
072D1E2A,F_5,38.051329750092556,186307.79331209432,447691.3438917445,186290.33000669166,447657.536545499
6119331E,F_5,78.49258488649973,186307.79331209432,447691.3438917445,186347.1611970501,447623.43766584236
2D2A784C,F_6,26.81037358060294,186306.9724943736,447666.3611017207,186281.74757481334,447675.4440288211
072D1E2A,F_6,41.73073434313428,186306.9724943736,447666.3611017207,186331.29157286134,447632.4489120196
6119331E,F_6,161.38714087336078,186306.9724943736,447666.3611017207,186361.52032928105,447514.47185606393
2D2A784C,F_7,69.46142496085125,186306.15167939712,447641.3783114908,186288.17377911013,447574.283716635
072D1E2A,F_7,54.069004529287426,186306.15167939712,447641.3783114908,186337.8423861574,447597.5701346762
6119331E,F_7,30.52596557704713,186306.15167939712,447641.3783114908,186331.4005014114,447658.5344054898
072D1E2A,F_8,41.8633446524645,186305.3308671654,447616.3955210575,186340.04572542786,447639.79249182955
2D2A784C,F_8,81.92147348384448,186305.3308671654,447616.3955210575,186332.2173669265,447539.01177632797
6119331E,F_8,100.7256235748453,186305.3308671654,447616.3955210575,186325.16006705048,447517.6410068495
072D1E2A,F_9,37.311795988926654,186304.51005767882,447591.41273042926,186287.4416279434,447558.23383915354
2D2A784C,F_9,52.71991548442061,186304.51005767882,447591.41273042926,186333.31491347787,447547.25766536215
6119331E,F_9,94.36829199689653,186304.51005767882,447591.41273042926,186387.88873238437,447547.21577195066
2A786119,G_1,53.32213639677876,186286.09382035543,447792.0958800439,186329.5053054473,447823.0586511091
78073433,G_1,85.88505560654329,186286.09382035543,447792.0958800439,186362.46250664155,447831.39049203426
4C524C66,G_1,52.75297766014432,186286.09382035543,447792.0958800439,186336.85054526426,447806.47056364187
2A786119,G_10,37.585108670898165,186278.70645906057,447567.25074508536,186263.54733467952,447601.64320562256
4C524C66,G_10,27.812373226260082,186278.70645906057,447567.25074508536,186286.5074020887,447540.5548017166
78073433,G_10,8.35031365514133,186278.70645906057,447567.25074508536,186287.05452151055,447567.0568598861
2A786119,G_11,55.61981122988146,186277.8856548618,447542.26795130834,186255.16197343997,447593.0340591352
4C524C66,G_11,18.72931997497258,186277.8856548618,447542.26795130834,186295.05681049358,447534.78872400906
78073433,G_11,23.251378167122404,186277.8856548618,447542.26795130834,186278.64916826723,447565.50679021975
2A786119,G_12,19.091870174180553,186277.06485340698,447517.2851573273,186268.27419472823,447534.2328364233
4C524C66,G_12,8.847237268264525,186277.06485340698,447517.2851573273,186277.09372589353,447508.4379671711
78073433,G_12,109.30260969743959,186277.06485340698,447517.2851573273,186264.60234306,447625.87496496376
2A786119,G_13,52.40601880615526,186276.2440546966,447492.3023631428,186261.60510028398,447542.6222580236
4C524C66,G_13,15.568079814456697,186276.2440546966,447492.3023631428,186291.81210315393,447492.33360957785
78073433,G_13,76.70130723574339,186276.2440546966,447492.3023631428,186262.17622025387,447567.7025393081
2A786119,G_16,37.094688760454964,186269.31946947673,448042.744646642,186284.73489314035,448009.0047496726
4C524C66,G_16,26.131157763892993,186269.31946947673,448042.744646642,186260.88539555125,448018.0120001378
78073433,G_16,41.998896797402466,186269.31946947673,448042.744646642,186293.19392481266,448008.19153224386
2A786119,G_17,41.934545032662164,186268.49861293368,448017.76185390964,186267.12152436317,447975.84992608277
4C524C66,G_17,67.15138874360825,186268.49861293368,448017.76185390964,186201.6307528941,448011.5975774783
78073433,G_17,50.00927553813723,186268.49861293368,448017.76185390964,186218.57549041824,448020.6960451369
2A786119,G_18,21.566090008041716,186267.67775913482,447992.7790609881,186266.96955507752,447971.22460239485
4C524C66,G_18,17.7761521917859,186267.67775913482,447992.7790609881,186251.51563511573,448000.1802321074
78073433,G_18,34.24221392043143,186267.67775913482,447992.7790609881,186234.33769446146,447984.9707768137
2A786119,G_19,20.511857326797884,186266.856908081,447967.7962678662,186267.53049747407,447988.2970622002
4C524C66,G_19,0.7943307280703393,186266.856908081,447967.7962678662,186266.88299580407,447968.59017008706
78073433,G_19,23.301845004019093,186266.856908081,447967.7962678662,186251.55352820197,447985.3684773138
4C524C66,G_2,54.70095238783868,186285.27299145586,447767.1130880803,186336.89245707716,447749.01267479477
2A786119,G_2,257.6848930887697,186285.27299145586,447767.1130880803,186402.7870981312,447537.7837640538
78073433,G_2,41.22776007549146,186285.27299145586,447767.1130880803,186309.5577946191,447800.42939844273
2A786119,G_20,16.556793796062912,186266.0360597704,447942.8134745437,186266.5797671893,447959.36133854627
4C524C66,G_20,24.996274805365264,186266.0360597704,447942.8134745437,186266.856908081,447967.7962678662
78073433,G_20,14.831685213011667,186266.0360597704,447942.8134745437,186266.52311674575,447957.63716037956
2A786119,G_21,50.97789676400158,186265.21521420474,447917.8306810168,186266.8892667031,447968.78108343633
4C524C66,G_21,47.405171798093264,186265.21521420474,447917.8306810168,186290.47956652998,447957.9425597411
78073433,G_21,58.39155052772839,186265.21521420474,447917.8306810168,186267.68797682715,447976.16984983196
2A786119,G_22,59.54963485380374,186264.39437138377,447892.84788730374,186313.29743465735,447858.86775467184
4C524C66,G_22,36.593882894413575,186264.39437138377,447892.84788730374,186231.4299795187,447876.95886171196
78073433,G_22,53.086063966508334,186264.39437138377,447892.84788730374,186315.2109704717,447908.2037801333
2A786119,G_23,16.634300381799807,186263.57353130693,447867.8650933823,186262.903597189,447851.24428902543
4C524C66,G_23,38.00277887231978,186263.57353130693,447867.8650933823,186229.91116072913,447885.50187339174
78073433,G_23,48.23453738150326,186263.57353130693,447867.8650933823,186230.63630957672,447903.1029994084
2A786119,G_24,32.97798898418117,186262.75269397406,447842.88229926367,186229.80102336302,447844.19955450925
4C524C66,G_24,27.166826034918788,186262.75269397406,447842.88229926367,186255.73448590707,447816.6376580518
78073433,G_24,44.746165551606,186262.75269397406,447842.88229926367,186221.61304757796,447860.48198181693
2A786119,G_3,18.018887264415127,186284.45216530134,447742.13029590016,186268.65045070674,447733.47084360116
4C524C66,G_3,48.90885351551221,186284.45216530134,447742.13029590016,186325.48147774252,447715.50941175246
78073433,G_3,67.72506566457363,186284.45216530134,447742.13029590016,186349.4818024931,447723.2138795911
2A786119,G_4,18.34429777262888,186283.63134189032,447717.14750353195,186267.8291927533,447726.4644420539
4C524C66,G_4,69.87330431336804,186283.63134189032,447717.14750353195,186260.79120089277,447783.1823929078
78073433,G_4,91.19561114637929,186283.63134189032,447717.14750353195,186374.75136574032,447713.4352608221
2A786119,G_5,23.473143390178432,186282.81052122408,447692.164710958,186304.64115283964,447683.53847285087
78073433,G_5,52.70426026854123,186282.81052122408,447692.164710958,186314.7222493983,447650.2197392047
4C524C66,G_5,67.05403105726515,186282.81052122408,447692.164710958,186314.16748475994,447632.89428056614
2A786119,G_6,19.372386716211878,186281.98970330262,447667.1819181903,186265.50183708814,447677.3524459434
4C524C66,G_6,25.391754219505728,186281.98970330262,447667.1819181903,186281.54823925465,447641.794001934
78073433,G_6,18.806647078463737,186281.98970330262,447667.1819181903,186273.99932284633,447684.206717587
2A786119,G_7,24.996502682401914,186281.16888812554,447642.19912520726,186256.18256752618,447642.9125179864
4C524C66,G_7,59.079292654530526,186281.16888812554,447642.19912520726,186330.010158565,447608.95919255965
78073433,G_7,24.638796199397095,186281.16888812554,447642.19912520726,186264.2817284362,447660.14053306123
2A786119,G_8,34.57518079751334,186280.34807569312,447617.21633203316,186271.6568381158,447583.751342618
4C524C66,G_8,53.431901617902184,186280.34807569312,447617.21633203316,186296.08349811548,447566.15397220035
78073433,G_8,68.20255580811936,186280.34807569312,447617.21633203316,186278.1084977568,447549.0505568272
2A786119,G_9,10.90993821621242,186279.52726600473,447592.2335386554,186271.2033196519,447585.18097394484
4C524C66,G_9,52.347912480549766,186279.52726600473,447592.2335386554,186294.7437042531,447542.1459758468
78073433,G_9,55.4266705382727,186279.52726600473,447592.2335386554,186302.86114935757,447541.9578417966
784C5552,H_1,52.85674805051036,186261.9318593862,447817.8995049536,186277.25436659312,447767.3123861646
34556652,H_1,78.57194014270688,186261.9318593862,447817.8995049536,186311.8536006278,447757.2252144411
78612A1E,H_1,34.169224877816,186261.9318593862,447817.8995049536,186260.80980571415,447783.7487081209
78612A1E,H_10,26.373592430127324,186254.54447158624,447593.0543470917,186247.1348869505,447618.36569698056
34556652,H_10,38.09672415168214,186254.54447158624,447593.0543470917,186270.25594423118,447558.3482954808
784C5552,H_10,17.321649984370012,186254.54447158624,447593.0543470917,186269.5154892153,447601.76687768457
78612A1E,H_11,23.189645962493167,186253.7236644407,447568.0715507825,186239.43283092297,447586.33440261986
34556652,H_11,17.12672383932272,186253.7236644407,447568.0715507825,186270.81390499545,447566.95425617066
784C5552,H_11,58.81388878273369,186253.7236644407,447568.0715507825,186197.708724282,447585.99918288394
784C5552,H_12,25.53374329130372,186252.9028600399,447543.0887542515,186251.03254181502,447517.62360245135
78612A1E,H_12,48.50408041824566,186252.9028600399,447543.0887542515,186210.45055893887,447519.62712710316
34556652,H_12,99.98762611659508,186252.9028600399,447543.0887542515,186326.9696793593,447475.92007366044
784C5552,H_13,37.41799221757918,186252.08205838304,447518.10595752846,186286.07708973705,447533.7406620295
78612A1E,H_13,31.135992793825686,186252.08205838304,447518.10595752846,186236.90624970017,447545.29317654914
34556652,H_13,30.1402294673947,186252.08205838304,447518.10595752846,186268.09318781988,447492.5701558668
784C5552,H_14,80.52705370832346,186251.26125947066,447493.12316059734,186178.63586817295,447527.91049906693
78612A1E,H_14,40.60580170986328,186251.26125947066,447493.12316059734,186252.75389202288,447533.7015191221
34556652,H_14,22.794107413316304,186251.26125947066,447493.12316059734,186267.3859378955,447509.23421513964
78612A1E,H_16,29.987189193071465,186244.33667590722,448043.56550467544,186227.60107176416,448018.6827582501
784C5552,H_16,55.50091938532052,186244.33667590722,448043.56550467544,186217.7265913013,447994.85969958117
34556652,H_16,22.909655549391694,186244.33667590722,448043.56550467544,186230.07412897714,448025.6369778966
78612A1E,H_17,57.14677722181217,186243.51581916632,448018.58270920435,186186.78578490575,448011.6937789802
784C5552,H_17,17.49888052844542,186243.51581916632,448018.58270920435,186226.02050394384,448018.2294882891
34556652,H_17,22.90964028514636,186243.51581916632,448018.58270920435,186229.39663108514,448036.6243318011
78612A1E,H_18,43.30858516970445,186242.69496516965,447993.5999135299,186200.31935276132,448002.5408878851
34556652,H_18,11.824187653063351,186242.69496516965,447993.5999135299,186235.02046797232,448002.5951070477
784C5552,H_18,30.336855663977502,186242.69496516965,447993.5999135299,186225.1796556623,447968.83019927156
784C5552,H_19,44.98538282224216,186241.87411391668,447968.6171176664,186225.1441872333,447926.85835546214
78612A1E,H_19,42.15269350619083,186241.87411391668,447968.6171176664,186232.49790342295,447927.52044813463
34556652,H_19,27.443407176747723,186241.87411391668,447968.6171176664,186247.96197418275,447941.85747351986
78612A1E,H_2,18.81333955664745,186261.11102754207,447792.91671043873,186268.17346034234,447775.479285508
784C5552,H_2,54.49057684633647,186261.11102754207,447792.91671043873,186295.78097281203,447750.87842003553
34556652,H_2,46.35963114826598,186261.11102754207,447792.91671043873,186302.73586194223,447772.5062091866
784C5552,H_20,7.734462292087095,186241.0532654077,447943.63432159874,186233.31926772697,447943.54954647267
78612A1E,H_20,17.375660093290687,186241.0532654077,447943.63432159874,186240.4826726988,447926.2680327713
34556652,H_20,13.251672399584649,186241.0532654077,447943.63432159874,186240.618099244,447930.3897962469
784C5552,H_21,34.67940796050062,186240.2324196435,447918.65152532957,186241.3712480772,447953.3122293947
78612A1E,H_21,44.93988223264615,186240.2324196435,447918.65152532957,186257.2396890438,447960.24895076227
34556652,H_21,16.027549121779757,186240.2324196435,447918.65152532957,186240.75874566945,447934.6704301537
78612A1E,H_22,34.46176922691345,186239.41157662298,447893.6687288764,186246.73049942253,447859.9931159302
34556652,H_22,108.02066649966491,186239.41157662298,447893.6687288764,186332.52740187352,447948.4218792784
784C5552,H_22,9.25680518742288,186239.41157662298,447893.6687288764,186239.10759788955,447884.4169161239
78612A1E,H_23,35.62121520675702,186238.59073634725,447868.68593221344,186263.13449253206,447842.8697550149
784C5552,H_23,33.57577198916693,186238.59073634725,447868.68593221344,186237.48816665003,447835.1282683387
34556652,H_23,110.4272171249258,186238.59073634725,447868.68593221344,186325.3630368358,447936.9848205637
784C5552,H_24,55.264962940794696,186237.76989881558,447843.7031353547,186211.11896123525,447795.2888435088
78612A1E,H_24,34.28454763120911,186237.76989881558,447843.7031353547,186244.94759393262,447810.1783549813
34556652,H_24,81.41190670737285,186237.76989881558,447843.7031353547,186293.17746411345,447784.054998238
78612A1E,H_3,23.67408587531615,186260.29019844203,447767.9339157196,186237.54635574407,447774.50506184204
34556652,H_3,40.87133438076263,186260.29019844203,447767.9339157196,186298.93123294273,447754.61714333366
784C5552,H_3,9.570603575829246,186260.29019844203,447767.9339157196,186252.61147767864,447762.22132434236
78612A1E,H_4,59.50331595099043,186259.46937208704,447742.9511207999,186206.20819771546,447769.4820822171
34556652,H_4,56.54366307487012,186259.46937208704,447742.9511207999,186313.78740901712,447758.6589754588
784C5552,H_4,35.132292887746765,186259.46937208704,447742.9511207999,186235.89428352544,447768.9990228817
78612A1E,H_5,47.6682238571609,186258.64854847634,447717.96832569066,186211.05951602047,447720.71487909637
784C5552,H_5,23.909030876012377,186258.64854847634,447717.96832569066,186241.36558396538,447701.44740273996
34556652,H_5,42.87746038853226,186258.64854847634,447717.96832569066,186297.21385013114,447736.70849958644
78612A1E,H_6,26.6764299859905,186257.8277276097,447692.98553037154,186267.9611482992,447717.66235557105
34556652,H_6,9.259661783298457,186257.8277276097,447692.98553037154,186266.80208942248,447690.70470455743
784C5552,H_6,23.140897317255853,186257.8277276097,447692.98553037154,186273.06931738777,447675.57303285727
78612A1E,H_7,60.17220317932988,186257.00690948748,447668.00273485336,186272.28149842116,447609.80152379756
784C5552,H_7,54.3305826657011,186257.00690948748,447668.00273485336,186305.44962300255,447692.60183483874
34556652,H_7,26.749737787274753,186257.00690948748,447668.00273485336,186281.67691042388,447657.6615779797
78612A1E,H_8,10.968260837164555,186256.1860941094,447643.01993914286,186263.93934903492,447635.26173162746
34556652,H_8,120.59711904086585,186256.1860941094,447643.01993914286,186300.82869024097,447530.99001576705
784C5552,H_8,26.295281415000503,186256.1860941094,447643.01993914286,186265.73758347004,447667.5191406745
78612A1E,H_9,42.248360402573745,186255.36528147533,447618.0371432175,186261.92055941213,447576.3004412889
34556652,H_9,88.18091372045951,186255.36528147533,447618.0371432175,186277.57124095564,447532.69800267735
784C5552,H_9,29.49005608823085,186255.36528147533,447618.0371432175,186237.90564980888,447594.2711029466
19614B34,I_1,109.23572905293675,186236.9490640275,447818.72033828887,186216.32440522267,447711.4493359121
071E2A4C,I_1,19.52686383200541,186236.9490640275,447818.72033828887,186228.53733698564,447801.0981573998
554B554C,I_1,33.52010401767487,186236.9490640275,447818.72033828887,186235.8483260763,447785.2183122409
071E2A4C,I_10,63.123980634002415,186229.5616744234,447593.8751557304,186268.21299743725,447543.9681205514
19614B34,I_10,49.055165570813294,186229.5616744234,447593.8751557304,186253.14057446682,447550.85835968604
554B554C,I_10,50.33252762161215,186229.5616744234,447593.8751557304,186268.64733877336,447562.16278938693
071E2A4C,I_11,49.60594413642785,186228.74086707688,447568.8923566695,186270.54579933605,447542.18847432116
19614B34,I_11,43.71980753804745,186228.74086707688,447568.8923566695,186235.2530663808,447525.66027562553
554B554C,I_11,9.05089186716516,186228.74086707688,447568.8923566695,186237.5738699107,447566.91834944335
071E2A4C,I_12,18.974559102126353,186227.92006247377,447543.90955740726,186219.79309526435,447561.0555860173
19614B34,I_12,36.06234760353467,186227.92006247377,447543.90955740726,186242.14949599362,447510.77323087
554B554C,I_12,50.669967168067565,186227.92006247377,447543.90955740726,186237.91911210597,447593.5831377017
071E2A4C,I_13,42.1184223670107,186227.0992606155,447518.9267579286,186192.39766525425,447495.05709555
19614B34,I_13,37.52889103605093,186227.0992606155,447518.9267579286,186242.84889396548,447484.8626021085
554B554C,I_13,13.360547131539331,186227.0992606155,447518.9267579286,186226.66054417982,447505.5734157424
554B554C,I_14,11.952444157840363,186226.27846150094,447493.943958266,186217.9955818796,447502.5610822946
071E2A4C,I_14,29.991543075284245,186226.27846150094,447493.943958266,186210.6132947604,447519.51924334804
19614B34,I_14,30.915107766251687,186226.27846150094,447493.943958266,186252.29549249852,447510.6429997436
071E2A4C,I_15,37.66833518787626,186225.45766513114,447468.9611583904,186208.40292672286,447502.5474557995
554B554C,I_15,41.677063096447576,186225.45766513114,447468.9611583904,186226.82620590704,447510.6157461868
19614B34,I_15,60.85566711899343,186225.45766513114,447468.9611583904,186284.56523813825,447483.4424233112
071E2A4C,I_16,7.309140058809756,186219.3538795939,448044.3863629013,186217.50280844443,448037.3155026991
554B554C,I_16,25.58060780908045,186219.3538795939,448044.3863629013,186195.29273997404,448053.07135317626
19614B34,I_16,18.449452148770895,186219.3538795939,448044.3863629013,186212.0298982869,448027.452917227
071E2A4C,I_17,15.688896160180164,186218.53302265477,448019.4035646909,186218.01781599905,448003.7231302318
19614B34,I_17,18.452827165833657,186218.53302265477,448019.4035646909,186226.74460366392,448002.8785301148
554B554C,I_17,31.86699048262168,186218.53302265477,448019.4035646909,186250.39974883012,448019.2737753067
071E2A4C,I_18,30.079740075090605,186217.71216845937,447994.4207662725,186192.275919041,447978.36498916545
19614B34,I_18,29.6418910123365,186217.71216845937,447994.4207662725,186202.15719173165,448019.65337219794
554B554C,I_18,9.025328286589552,186217.71216845937,447994.4207662725,186217.4157870848,447985.4003057099
19614B34,I_19,23.571293304536194,186216.89131700835,447969.43796766904,186234.1064581994,447985.53904781357
071E2A4C,I_19,34.61042680395135,186216.89131700835,447969.43796766904,186209.81886868097,448003.31808157393
554B554C,I_19,46.49453339620438,186216.89131700835,447969.43796766904,186250.5659933751,448001.49662963935
071E2A4C,I_2,20.0192337233839,186236.12823198398,447793.73754103144,186227.85483447285,447811.967204015
19614B34,I_2,9.105865682762163,186236.12823198398,447793.73754103144,186236.42725282646,447802.8384957269
554B554C,I_2,23.691190613130658,186236.12823198398,447793.73754103144,186236.90621089883,447817.4159544385
071E2A4C,I_20,2.891981797805837,186216.07046830072,447944.45516886073,186215.97550173782,447941.564746734
19614B34,I_20,29.945745759644414,186216.07046830072,447944.45516886073,186200.13693768706,447969.81005579175
554B554C,I_20,29.295783283849463,186216.07046830072,447944.45516886073,186200.59980895865,447969.3329022329
