cp,tag,x_cal,y_cal,x_est,y_est,error
B_5,521E521E,186411.8285738986,447812.97450913256,186356.07657805295,447794.5495694038,58.71765871337401
B_6,2D1E4C2A,186411.00774325329,447787.9917310898,186354.5601922021,447819.4825106199,64.63741343132418
B_6,2D2D5555,186411.00774325329,447787.9917310898,186382.08206535882,447818.64974959975,42.14983915286598
B_6,521E521E,186411.00774325329,447787.9917310898,186382.4253838382,447765.9724577873,36.08046100732002
B_7,2D1E4C2A,186410.18691535312,447763.0089528427,186352.14923003252,447759.6463209509,58.13501707759508
B_7,2D2D5555,186410.18691535312,447763.0089528427,186385.36157925602,447795.6435903656,41.00386419090563
B_7,521E521E,186410.18691535312,447763.0089528427,186383.77647798535,447772.08461949724,27.926312452266657
B_8,2D1E4C2A,186409.366090199,447738.02617439354,186360.3837034814,447738.60564809287,48.98581425597533
B_8,2D2D5555,186409.366090199,447738.02617439354,186391.3359661913,447745.2152872059,19.410531027290286
B_8,521E521E,186409.366090199,447738.02617439354,186351.9870682337,447680.8574817015,80.9976023460955
B_9,2D1E4C2A,186408.54526779018,447713.04339573934,186372.59711419762,447743.23703924794,46.94598870018976
B_9,2D2D5555,186408.54526779018,447713.04339573934,186395.03686940068,447698.70783503796,19.69733808595594
B_9,521E521E,186408.54526779018,447713.04339573934,186368.78429133233,447694.3623831068,43.93080333729002
C_1,4B2A5555,186387.66662859984,447838.77812186163,186385.05684278865,447833.71061441203,5.700053835885739
C_1,55346178,186387.66662859984,447838.77812186163,186346.59046041817,447821.67341653066,44.495196785135526
C_1,782D5207,186387.66662859984,447838.77812186163,186380.8334147254,447802.3102630261,37.10252740585085
C_13,4B2A5555,186377.81680670183,447538.9847415364,186386.0369652849,447521.5272639548,19.295971876067444
C_13,55346178,186377.81680670183,447538.9847415364,186355.28950676302,447659.49552037526,122.59823432206436
C_13,782D5207,186377.81680670183,447538.9847415364,186347.24673665303,447524.33989801834,33.896911724461376
C_14,4B2A5555,186376.99600605428,447514.00195852807,186368.33659330735,447518.240376573,9.641038151841386
C_14,55346178,186376.99600605428,447514.00195852807,186359.30906105542,447570.4772218228,59.18009283195651
C_14,782D5207,186376.99600605428,447514.00195852807,186359.24304482294,447568.60648228717,57.41795579293774
C_15,4B2A5555,186376.1752081521,447489.0191753251,186341.09681362016,447506.91422917345,39.37926758045793
C_15,55346178,186376.1752081521,447489.0191753251,186352.85676960245,447578.62012520334,92.58552692226338
C_15,782D5207,186376.1752081521,447489.0191753251,186379.78455286124,447538.1400040434,49.25325555942064
C_16,4B2A5555,186375.35441299475,447464.03639192047,186327.53943310166,447487.851710135,53.41761585691306
C_16,55346178,186375.35441299475,447464.03639192047,186363.6323086539,447538.49347781594,75.37416911796072
C_16,782D5207,186375.35441299475,447464.03639192047,186316.8311137623,447506.87490233564,72.52664701777385
C_17,4B2A5555,186367.6089075527,447989.4956527854,186355.2775166151,447967.1066510825,25.560332542977488
C_17,55346178,186367.6089075527,447989.4956527854,186321.49068067767,447925.21476580465,79.11335716002783
C_17,782D5207,186367.6089075527,447989.4956527854,186371.74313550707,447954.33975161175,35.398152891223454
C_18,4B2A5555,186366.78805729173,447964.51287064806,186366.52175854117,447950.99725252244,13.518241318383769
C_18,55346178,186366.78805729173,447964.51287064806,186275.09856749754,447951.7316153252,92.57603915888903
C_18,782D5207,186366.78805729173,447964.51287064806,186375.12828306545,447945.8518985681,20.43994239046822
C_19,4B2A5555,186365.96720977605,447939.5300883058,186352.61828286757,447952.50611989765,18.61642407875451
C_19,55346178,186365.96720977605,447939.5300883058,186342.08373579447,447891.95741646393,53.2313764203478
C_19,782D5207,186365.96720977605,447939.5300883058,186374.82542989907,447943.49011797,9.703087070042644
C_2,4B2A5555,186386.84579500955,447813.79534126876,186370.43013470157,447838.28997752414,29.48662592820609
C_2,55346178,186386.84579500955,447813.79534126876,186344.76800441538,447804.63839555,43.062630158670196
C_2,782D5207,186386.84579500955,447813.79534126876,186370.2356492423,447838.5535044878,29.813815394699343
C_20,4B2A5555,186365.14636500546,447914.547305762,186349.0929791604,447930.52636982425,22.650423514708113
C_20,55346178,186365.14636500546,447914.547305762,186315.02337024675,447903.37804287707,51.35238102537077
C_20,782D5207,186365.14636500546,447914.547305762,186376.520288743,447907.3187200883,13.476594229608292
C_21,4B2A5555,186364.32552297987,447889.56452302285,186336.24546307916,447911.56019409694,35.66930487164484
C_21,55346178,186364.32552297987,447889.56452302285,186306.31122590942,447876.59864799335,59.4455429772399
C_21,782D5207,186364.32552297987,447889.56452302285,186370.2115926093,447861.4325844116,28.7411166399455
C_22,4B2A5555,186363.50468369978,447864.5817400806,186378.43683824776,447884.510997012,24.902701084077506
C_22,55346178,186363.50468369978,447864.5817400806,186337.6248949299,447851.997283331,28.777283027696175
C_22,782D5207,186363.50468369978,447864.5817400806,186376.59408549906,447847.1568853342,21.79353120532625
C_23,4B2A5555,186362.68384716418,447839.59895694215,186383.2661548323,447851.52933282516,23.790024330686062
C_23,55346178,186362.68384716418,447839.59895694215,186353.5409082716,447826.35724337446,16.091498059612523
C_23,782D5207,186362.68384716418,447839.59895694215,186384.26794145987,447836.75115140516,21.771153459143456
C_3,4B2A5555,186386.02496416407,447788.81256047747,186385.4528100749,447740.05045294034,48.76546412948605
C_3,55346178,186386.02496416407,447788.81256047747,186318.78054367943,447737.95093865314,84.31320573264775
C_3,782D5207,186386.02496416407,447788.81256047747,186400.77461503123,447719.48766232416,70.87660900939068
C_4,4B2A5555,186385.20413606465,447763.82977948117,186393.7848922455,447720.8923321655,43.78645633778004
C_4,55346178,186385.20413606465,447763.82977948117,186345.62968466748,447751.97027198295,41.3132560020078
C_4,782D5207,186385.20413606465,447763.82977948117,186309.8917881196,447739.2816442466,79.21212468108764
C_5,4B2A5555,186384.3833107096,447738.84699829447,186370.15057921727,447736.8503982483,14.37209300963463
C_5,55346178,186384.3833107096,447738.84699829447,186309.0222347386,447780.3812373837,86.04873496008206
C_5,782D5207,186384.3833107096,447738.84699829447,186371.2973270658,447695.4320245388,45.344271017741214
C_6,4B2A5555,186383.56248810005,447713.86421690555,186402.90858520896,447737.4922441818,30.537765902479272
C_6,55346178,186383.56248810005,447713.86421690555,186359.06852712977,447707.2959992374,25.359329789057117
C_6,782D5207,186383.56248810005,447713.86421690555,186379.9399034071,447733.44179016416,19.90990945619
C_7,4B2A5555,186382.74166823577,447688.8814353113,186388.8399577951,447597.091633663,91.9921563079301
C_7,55346178,186382.74166823577,447688.8814353113,186320.38656581438,447686.440346287,62.40286622910293
C_7,782D5207,186382.74166823577,447688.8814353113,186405.91041021518,447712.97425431956,33.42535762970681
C_8,4B2A5555,186381.92085111732,447663.89865351433,186402.32836106644,447677.1605305206,24.33811504724014
C_8,55346178,186381.92085111732,447663.89865351433,186381.16062656615,447689.65344941773,25.766013533216427
C_8,782D5207,186381.92085111732,447663.89865351433,186359.02136741971,447705.7795185522,47.73251732242277
D_1,07610752,186361.04218232975,447789.6333900729,186300.30793090508,447775.8702193644,62.27418537456932
D_1,34191966,186361.04218232975,447789.6333900729,186367.33431910153,447791.0886458329,6.4582315289695655
D_1,78335578,186361.04218232975,447789.6333900729,186335.98846618304,447783.8997764584,25.70142054129216
D_12,07610752,186352.01322200985,447514.82275793125,186390.03039797745,447587.5717262807,82.08360411468631
D_12,34191966,186352.01322200985,447514.82275793125,186380.29684586282,447559.8957670478,53.21221221749009
